COMBINATION_ID,MAX_CONC_B,MAX_CONC_A,IC50_B,H_B,Einf_B,IC50_A,H_A,Einf_A,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA
GELDANAMYCIN.VINORELBINE,2.0,0.04,0.351395151,2.5968038855,23.275279665,0.005018019,2.0160213265,28.620675845,-15.92491272,-17.696724855,0.7106888025
GELDANAMYCIN.ZOLINZA,2.0,4.0,0.289332726,7.088040359,21.06430765,1.380955734,2.186098115,11.043414145,-12.290797125,-0.4719934885,11.0103777975
GEMCITABINE.L778123,0.01,5.0,0.0021675675,3.2687591685,15.52703357,1.653593732,1.419329403,64.012337695,2.224958609,-2.293727545,5.278615982
GEMCITABINE.LAPATINIB,5.0,0.01,5.0,1.345824261,47.18358503,0.001502842,2.360092439,17.99197951,-3.092287925,-4.62171673,-1.937459504
GEMCITABINE.MK-2206,4.0,0.01,0.6620826095,1.0262409225,61.84048854,0.001602175,2.4236437915,21.185025065,11.52914932,5.426852617,13.55987416
GEMCITABINE.MK-4541,0.01,4.0,0.001502842,2.23886563,12.10700161,1.0,1.070229977,90.8569488,0.423608041,0.423608041,0.423608041
GEMCITABINE.MK-4827,10.0,0.01,3.668645913,1.460345852,58.91506786,0.001701508,2.360092439,18.69465375,0.339723958,-3.598408831,4.454920037
GEMCITABINE.MK-5108,2.0,0.01,0.712143442,2.604689067,68.80201966,0.002547994,3.882898802,17.99197951,3.235842778,0.802220091,6.362072075
GEMCITABINE.MK-8669,0.01,0.01,0.000629822,1.989645838,76.964625725,0.0021675675,4.070118869,21.185025065,9.711641254,0.392560043,11.751654135
GEMCITABINE.MK-8776,4.0,0.01,0.5695402215,2.144230256,53.07959469,0.001745968,3.2687591685,16.836632505,26.32310015,21.44362084,29.74911872
GEMCITABINE.MRK-003,0.01,10.0,0.0025463505,4.070118869,15.52703357,6.5438629665,2.081523873,54.304961435,-2.307306332,-2.589037958,2.933785835
GEMCITABINE.PD325901,0.1,0.01,0.007148892,1.1590399455,58.60727779,0.0025463505,4.070118869,16.836632505,8.032208965,-3.374407083,8.302751541
GEMCITABINE.SORAFENIB,20.0,0.01,10.2318603695,3.1228669755,1.48989873,0.001745968,3.2687591685,21.185025065,-3.4809818105,-4.6243233175,1.0718463335
GEMCITABINE.SUNITINIB,5.0,0.01,3.250313434,2.780818397,21.10065642,0.001701508,2.487195144,12.10700161,-0.094656979,-0.616273287,4.610063587
GEMCITABINE.TEMOZOLOMIDE,250.0,0.01,12.91737117,2.71078145,87.39811291,0.002547994,4.743741728,18.69465375,-3.587230566,-6.681390143,-1.335586994
GEMCITABINE.ZOLINZA,0.01,4.0,0.001745968,2.5709073395,16.836632505,1.4387520745,2.429968297,11.043414145,1.291720606,4.922589463,13.16776195
L778123.LAPATINIB,5.0,5.0,5.0,1.332328425,59.900799755,1.913916612,1.3164015185,47.72046859,14.347660255,9.4501902445,18.055165905
L778123.METFORMIN,5.0,250.0,1.762596955,1.3164015185,48.193853135,27.99549458,0.429921777,92.48508385,4.6035271225,3.8885446875,5.7434211225
L778123.METHOTREXATE,5.0,0.2,2.3524752795,1.259293062,45.25163988,0.0360705015,6.143991245,17.238024345,-4.101171446,-8.6117838605,-1.8413452285
L778123.MITOMYCINE,5.0,1.0,2.011440665,1.304602939,44.57149076,0.129922459,1.435175022,21.38036706,-18.83856152,-27.03348551,-13.27376199
L778123.MK-2206,4.0,5.0,0.930834796,1.0906632385,63.249502665,1.897814826,1.3515843235,57.585505065,20.71493362,11.04361029,25.23888615
L778123.MK-4541,5.0,4.0,2.230844093,1.135041581,42.10266205,1.0,1.248020598,91.62381097,8.7268122505,5.8433912205,9.838385122
L778123.MK-4827,10.0,5.0,3.9360406935,1.453970481,57.297568945,2.1025294925,1.259293062,51.058497515,7.32231271,2.557109114,14.109710015
L778123.MK-5108,2.0,5.0,0.636662796,2.144212024,52.47306326,2.011440665,1.213983185,44.57149076,8.213062178,5.214309092,11.95567874
L778123.MK-8669,0.01,5.0,0.0010034355,1.9249640395,78.23865613,2.1025294925,1.1707431725,57.67438124,38.0908804,29.11938436,41.113956595
L778123.MK-8776,4.0,5.0,0.5888971465,2.270118758,53.07959469,2.230844093,1.1343715805,41.09362409,6.452609792,2.7582605715,12.666034725
L778123.MRK-003,5.0,10.0,2.19361832,1.056099977,44.57149076,6.565226945,1.871427734,55.34735326,7.410612766,2.938645459,10.90189117
L778123.OXALIPLATIN,20.0,5.0,7.24018904,1.980106362,38.77348239,2.268069866,1.056099977,45.51825985,1.008307477,-4.17982672,9.288626182
L778123.PACLITAXEL,5.0,0.04,2.011440665,1.398565708,51.24754861,0.003150464,2.070935606,24.61241217,7.486080387,0.349640725,15.45442855
L778123.PD325901,0.1,5.0,0.007148892,1.0832937095,56.149106525,1.800290773,1.0554299765,45.044875305,11.067959565,1.5538614725,15.370617015
L778123.SN-38,0.005,5.0,0.001896662,1.870395203,36.01801309,1.784188987,1.328200098,50.86944642,9.84789455,6.390199518,15.97014196
L778123.SORAFENIB,20.0,5.0,10.67213935,3.144624821,0.0,2.268069866,1.054759976,42.55341484,7.339993845,5.122237209,12.67652662
L778123.SUNITINIB,5.0,5.0,4.070855576,2.616590868,18.64987029,2.19361832,1.056099977,45.51825985,11.99770399,11.32557546,18.2171545
L778123.TEMOZOLOMIDE,250.0,5.0,12.875828815,2.8098922895,88.71169836,2.3897010525,1.018657729,48.193853135,4.0933269955,-0.103399236,7.4310018805
L778123.TOPOTECAN,1.0,5.0,0.079465906,1.623216997,14.96424698,2.011440665,1.056099977,51.24754861,11.83817038,1.615746197,14.61091966
L778123.VINBLASTINE,5.0,0.04,2.1025294925,1.259293062,45.044875305,0.0149440285,2.8984845645,5.4040762875,33.186756075,33.866354985,41.48270156
L778123.VINORELBINE,0.04,5.0,0.0033626655,2.0020243825,32.301171285,2.3897010525,1.259293062,41.09362409,-2.7416246925,-5.4944609615,7.647050147
L778123.ZOLINZA,4.0,5.0,1.4099418055,2.5914174165,8.7597665495,1.800290773,1.259293062,51.058497515,10.1400139,11.099078935,20.275684365
LAPATINIB.METFORMIN,5.0,250.0,5.0,1.645374061,59.900799755,1.0,0.0,100.0,-0.43585877,0.2401595685,1.6832863985
LAPATINIB.METHOTREXATE,5.0,0.2,3.4760086005,1.328208788,59.900799755,0.0377051735,8.237009328,17.238024345,-0.8588438285,-3.222686567,3.3322875495
LAPATINIB.MITOMYCINE,5.0,1.0,4.999447668,1.345824261,59.99983675,0.129922459,1.447632752,33.71236456,6.329516347,3.179109813,12.68295264
LAPATINIB.MK-2206,4.0,5.0,1.0,1.097350523,59.61726601,5.0,1.251208469,51.60288926,21.18004685,10.68486891,24.11969392
LAPATINIB.MK-4541,5.0,4.0,5.0,1.318832589,57.8025905,1.0,1.342291827,90.60436119,3.283500917,3.073032464,3.283500917
LAPATINIB.MK-4827,10.0,5.0,3.9818072555,1.453970481,57.297568945,5.0,1.178769787,43.85651162,11.70493641,7.5182444625,20.10485436
LAPATINIB.MK-5108,2.0,5.0,0.7958453895,2.368472136,64.494310195,1.4760086005,1.285020529,54.70273988,9.029808066,6.8940571845,13.8741496
LAPATINIB.MK-8669,0.01,5.0,0.000693121,2.747474047,78.66141835,5.0,1.156430576,57.8025905,21.19712188,15.34572332,27.55265197
LAPATINIB.MK-8776,4.0,5.0,0.606385539,2.158476563,61.37873827,5.0,1.310593315,58.84233405,9.121173056,0.889809166,16.57526705
LAPATINIB.MRK-003,5.0,10.0,5.0,1.318832589,57.8025905,7.476972314,2.959677302,57.16340082,13.67888327,12.84287656,23.2993251
LAPATINIB.OXALIPLATIN,20.0,5.0,5.269619267,1.9600685265,29.478675285,4.7150254695,1.332328425,55.70232601,-10.827387146,-17.96648293,-5.345457708
LAPATINIB.PACLITAXEL,5.0,0.04,5.0,1.2261587335,49.393237145,0.002925678,2.0989942165,21.322628125,-1.7446146645,-3.2850820055,8.101872467
LAPATINIB.PD325901,0.1,5.0,0.008145249,1.127086793,58.27287108,5.0,1.530659182,51.60288926,15.30332725,2.446397425,19.26926909
LAPATINIB.SN-38,0.005,5.0,0.002183201,1.985826188,36.15893559,4.989859118,1.251208469,59.80176276,21.14972784,19.32298518,26.7286281
LAPATINIB.SORAFENIB,20.0,5.0,9.858179869,3.415937349,0.0,5.0,1.530659182,57.8025905,10.37768939,9.993594087,13.58385034
LAPATINIB.SUNITINIB,5.0,5.0,4.994929559,1.314712952,58.901213625,3.7359177305,2.6987046325,19.306024705,21.335790895,16.957733255,25.057355945
LAPATINIB.TEMOZOLOMIDE,5.0,250.0,5.0,1.42095642,59.322048405,16.024461435,2.46697276,86.845048875,5.542662304,5.4933796945,8.3940609635
LAPATINIB.TOPOTECAN,1.0,5.0,0.079662875,1.62164988,14.76444158,4.994929559,1.314712952,58.322462275,2.1354760795,-4.269560664,3.8603433575
LAPATINIB.VINBLASTINE,5.0,0.04,3.4760086005,1.1567041905,55.222611655,0.014560195,1.796752181,4.8270149715,4.4381644275,5.431211862,13.11441752
LAPATINIB.VINORELBINE,5.0,0.04,4.999723834,1.314712952,59.4210854,0.003189276,2.0160213265,27.90047423,-1.723918611,-11.521021115,7.352612417
LAPATINIB.ZOLINZA,5.0,4.0,3.196104511,1.2599707935,58.80217663,1.4099418055,2.240098877,8.7597665495,7.859842569,9.8147792795,17.512915935
METFORMIN.MK-2206,4.0,250.0,0.968574307,1.118604746,66.122498215,1.0,0.0,100.0,2.99556293,2.591731925,2.99556293
METFORMIN.MK-4541,250.0,4.0,8.93908467,0.152183723,97.492017605,1.0,1.0920752585,90.730654995,-5.1919241695,-4.585737838,-3.7290057475
METFORMIN.MK-4827,10.0,250.0,3.760179037,1.460345852,53.27669047,1.0,0.0,100.0,5.366039927,6.658246889,7.550178639
METFORMIN.MK-5108,2.0,250.0,0.6448576215,2.3485540005,70.39972408,8.93908467,0.152183723,97.492017605,1.9813158355,2.314808973,2.946216898
METFORMIN.MK-8669,0.01,250.0,0.000695729,2.102832704,77.81589391,16.87816934,0.304367446,94.98403521,9.715604452,7.892764966,10.67022249
METFORMIN.MK-8776,4.0,250.0,0.567671689,2.173630498,47.52308341,16.87816934,0.304367446,94.98403521,0.300068523,0.138565069,0.604188562
METFORMIN.MRK-003,250.0,10.0,39.11281982,0.304367446,90.4005151,6.565226945,2.081095091,51.37402147,7.547509399,7.388890789,9.236476372
METFORMIN.PD325901,0.1,250.0,0.006661204,1.140047562,49.30395914,39.11281982,1.548411568,90.4005151,-9.071221661,-9.372935967,-7.927671648
METFORMIN.SORAFENIB,20.0,250.0,9.4361379645,3.5564998615,3.0105809785,8.93908467,0.152183723,97.492017605,8.099260286,7.972631807,8.184669513
METFORMIN.SUNITINIB,5.0,250.0,3.0169708495,3.5566805375,24.61204921,1.0,0.0,100.0,5.9984341315,6.030768719,6.8841723215
METFORMIN.TEMOZOLOMIDE,250.0,250.0,13.913843475,1.825226318,87.994564935,8.93908467,0.152183723,97.492017605,-5.750498762,-5.7129378985,-4.485911184
METFORMIN.ZOLINZA,4.0,250.0,1.45042098,2.561759031,8.835611116,1.0,0.0,100.0,5.236595322,6.917570738,6.917570738
METHOTREXATE.MK-2206,4.0,0.2,0.6764092595,1.0574101845,62.333551305,0.049201347,6.748719766,17.19571821,0.7290170375,-2.8000355805,4.3904884815
METHOTREXATE.MK-4541,0.2,4.0,0.0442619585,6.748719766,17.19571821,1.0,1.555873032,91.497517165,-4.36974463,-5.0959736095,-3.418022041
METHOTREXATE.MK-4827,10.0,0.2,3.4296456435,1.45015422,54.736011315,0.0384924125,5.237279379,17.238024345,-3.843486411,-9.3949719485,-0.214587286
METHOTREXATE.MK-5108,2.0,0.2,0.770027974,2.1921579685,69.3519386,0.043036789,6.143991245,17.19571821,-2.779110529,-5.723716096,-1.285684621
METHOTREXATE.MK-8669,0.01,0.2,0.0011681625,1.9057865045,76.964625725,0.036480004,10.0,20.31808766,-4.9610396235,-8.969723999,-4.567388781
METHOTREXATE.MK-8776,4.0,0.2,0.567671689,2.063593968,51.32875537,0.03808291,10.0,17.22833745,1.958927174,-2.702275714,4.257564464
METHOTREXATE.MRK-003,0.2,10.0,0.0401270845,7.906981917,16.977619075,6.087990282,2.081523873,53.271836855,-2.642106643,-2.0514370365,2.752787928
METHOTREXATE.PD325901,0.1,0.2,0.00918619,1.127086793,53.35652855,0.038901915,6.474018656,17.22833745,-4.818073943,-10.94962645,-2.612865415
METHOTREXATE.SORAFENIB,20.0,0.2,10.4303413245,3.5564998615,3.0795286195,0.039717582,10.0,17.19571821,-5.9057125395,-1.498340951,5.3387942645
METHOTREXATE.SUNITINIB,5.0,0.2,3.332637087,2.850232329,24.61693666,0.03808291,6.474018656,17.16309897,-9.303395874,-8.67726925,-4.029509057
METHOTREXATE.TEMOZOLOMIDE,250.0,0.2,14.91031578,1.911993368,88.59101696,0.03808291,6.474018656,17.22833745,-17.46472499,-16.20214871,-11.61592885
METHOTREXATE.ZOLINZA,4.0,0.2,1.4387520745,2.186098115,13.68212319,0.0462916425,6.143991245,18.91238357,-14.26040241,-11.989847255,-4.4590776795
MITOMYCINE.MK-2206,4.0,1.0,0.930834796,1.374498779,65.93648314,0.189064574,1.5651097405,27.21009907,12.564528215,2.5443799485,17.478248495
MITOMYCINE.MK-4541,1.0,4.0,0.124811704,1.447632752,23.96035006,1.0,1.11392054,92.58429641,-2.934451503,-2.979715513,-2.35266312
MITOMYCINE.MK-4827,10.0,1.0,3.668645913,1.460345852,53.27669047,0.155682875,1.534897258,19.81352745,3.752824461,0.764304626,10.04754568
MITOMYCINE.MK-5108,2.0,1.0,0.653052447,2.144212024,52.47306326,0.109281184,1.587331741,28.77322722,-8.160292001,-11.2980533,-3.965395267
MITOMYCINE.MK-8669,0.01,1.0,0.001193717,2.659363274,81.4478373,0.174141744,1.441403887,32.74512351,15.24465083,3.122493309,19.176035795
MITOMYCINE.MK-8776,4.0,1.0,0.5199429845,2.270118758,51.16573305,0.103326224,1.441403887,25.07679714,24.191410785,13.89174369,32.19516308
MITOMYCINE.MRK-003,1.0,10.0,0.103326224,1.441403887,19.6151258,5.2374322735,2.9615970375,60.15526114,-2.4360282355,-7.8427299705,1.6297496205
MITOMYCINE.PD325901,0.1,1.0,0.007148892,1.141512311,56.149106525,0.117046444,1.416139409,26.36678864,3.760319742,-12.59857514,9.6506951615
MITOMYCINE.SORAFENIB,20.0,1.0,10.67213935,3.187850242,0.0,0.109281184,1.447632752,28.77322722,-30.995019,-33.863667,-22.40142809
MITOMYCINE.SUNITINIB,5.0,1.0,3.6125383015,2.8656520125,19.875263355,0.1273670815,1.5427427235,20.596947255,-2.161905247,-1.4630623485,7.4572695955
MITOMYCINE.TEMOZOLOMIDE,250.0,1.0,13.87230112,1.825226318,83.39565412,0.1273670815,1.4888863645,32.73801645,-4.5964640865,-7.704904201,0.844800049
MITOMYCINE.ZOLINZA,4.0,1.0,1.427083169,2.621075802,8.835611116,0.097371264,1.447632752,21.38036706,1.326845141,4.412242926,17.80386887
MK-2206.MK-4541,4.0,4.0,1.0,1.097350523,59.61726601,1.0,1.153749369,92.39067314,8.520064584,5.395147573,9.993770017
MK-2206.MK-4827,4.0,10.0,0.415669905,1.153233538,60.60339154,4.203435474,1.460345852,56.90375956,17.91527226,7.867584888,20.17287399
MK-2206.MK-5108,4.0,2.0,0.968574307,1.0906632385,57.48746975,0.643463323,2.20293108,64.494310195,9.630066475,3.156926383,15.725428965
MK-2206.MK-8669,0.01,4.0,0.000566523,2.102832704,78.71044869,1.0,1.030844415,64.06371107,37.0598194,21.7405891,42.22245739
MK-2206.MK-8776,4.0,4.0,0.683849092,2.158476563,61.37873827,0.937148614,1.083975954,65.97735249,14.55466843,3.257309979,19.64214452
MK-2206.MRK-003,4.0,10.0,0.930834796,1.1996607705,65.02053178,5.549997435,2.5208149785,60.15526114,18.29683202,14.071405975,24.87258285
MK-2206.OXALIPLATIN,20.0,4.0,7.24018904,2.107791176,37.10445946,0.937148614,1.153233538,60.60339154,-15.55124473,-21.11877297,-9.117999032
MK-2206.PACLITAXEL,4.0,0.04,0.924520978,1.153233538,65.97735249,0.003150464,2.091980425,24.61241217,21.04896801,11.82042166,28.31584534
MK-2206.PD325901,0.1,4.0,0.017352635,1.026539857,58.27287108,0.579714195,1.153233538,59.61726601,26.14067235,3.099253479,28.68325966
MK-2206.SN-38,0.005,4.0,0.001896662,1.870395203,34.44719259,0.937148614,1.153233538,60.60339154,18.16977891,14.26508016,24.64333488
MK-2206.SORAFENIB,20.0,4.0,10.60554087,3.187850242,0.0,0.937148614,1.030844415,64.06371107,11.53193563,7.650452622,18.82980663
MK-2206.SUNITINIB,4.0,5.0,0.7521175865,1.1252920305,60.110328775,4.341826284,2.6987046325,15.19703864,21.89962255,15.325549305,26.3685294
MK-2206.TEMOZOLOMIDE,4.0,250.0,1.0,1.030844415,66.34938264,12.91737117,1.678428188,86.29198484,8.098916037,4.237394887,8.098916037
MK-2206.TOPOTECAN,1.0,4.0,0.079038019,1.623216997,15.56262101,0.937148614,1.083975954,55.35767349,14.94634964,1.285284126,17.71640289
MK-2206.VINBLASTINE,4.0,0.04,0.924520978,1.153233538,64.06371107,0.013918679,2.003887106,6.502713984,7.947365387,1.946515229,16.9379525
MK-2206.VINORELBINE,4.0,0.04,0.930834796,1.171719263,60.110328775,0.003189276,2.170147651,28.620675845,6.5799610555,-7.3384496805,14.4752448775
MK-2206.ZOLINZA,4.0,4.0,0.968574307,1.0906632385,64.97966243,1.438182953,2.186098115,9.809532283,23.984159235,18.236698925,30.70691169
MK-4541.MK-4827,10.0,4.0,3.7184770805,1.899389171,57.651782645,1.0,1.0920752585,90.730654995,4.6460954995,2.808036914,4.6460954995
MK-4541.MK-5108,2.0,4.0,0.6448576215,2.4553760005,65.384135905,1.0,1.0920752585,91.62381097,2.0090585995,1.912312515,5.2552020845
MK-4541.MK-8669,0.01,4.0,0.000801821,1.989645838,76.964625725,1.0,1.2281061835,92.487484775,4.814467714,3.638188693,8.598898932
MK-4541.MK-8776,4.0,4.0,0.438040073,2.158476563,51.00271073,1.0,1.153749369,92.39067314,1.422024374,1.422024374,2.788325237
MK-4541.MRK-003,10.0,4.0,6.027234098,2.062987943,56.29162733,1.0,1.248020598,91.62381097,4.0414739885,2.4560422765,4.5774271
MK-4541.OXALIPLATIN,20.0,4.0,7.515811457,2.0821476745,38.034992805,1.0,1.1338349545,92.487484775,-2.742576328,-3.0602752045,-1.554771688
MK-4541.PACLITAXEL,0.04,4.0,0.003150464,2.070935606,24.57451934,1.0,1.070229977,93.0756375,1.951900274,-0.615291086,2.362131661
MK-4541.PD325901,0.1,4.0,0.007358948,1.14297706,49.30395914,1.0,1.070229977,92.58429641,-0.491930327,-2.784764888,1.179061251
MK-4541.SN-38,0.005,4.0,0.001837828,1.969580476,38.263339315,1.0,1.1338349545,92.487484775,2.5469896395,1.688029971,4.182753349
MK-4541.SORAFENIB,20.0,4.0,10.60554087,3.43811392,0.978913795,1.54082462,1.11392054,90.8569488,3.956943641,4.247529013,5.619469053
MK-4541.SUNITINIB,5.0,4.0,3.3256466595,2.876331377,22.85390909,2.0735822425,1.248020598,89.86934571,6.432199875,6.0866093015,7.662120834
MK-4541.TEMOZOLOMIDE,250.0,4.0,17.13860709,2.22316407,86.29198484,1.0,1.153749369,92.39067314,-9.307674937,-9.307674937,-8.329964463
MK-4541.TOPOTECAN,1.0,4.0,0.0794489315,1.5908721515,15.263433995,1.8655239255,1.1338349545,90.730654995,3.422347486,2.412012472,3.784029306
MK-4541.VINBLASTINE,0.04,4.0,0.0118888835,2.3042354605,7.7467450695,1.0,1.111989673,92.55135088,-2.659162628,-1.6769119635,-1.23835532
MK-4541.VINORELBINE,0.04,4.0,0.003498869,2.396976497,28.99574877,1.0,1.342291827,92.39067314,-10.58559997,-14.87503157,-8.916097269
MK-4541.ZOLINZA,4.0,4.0,1.438182953,2.244176801,8.7597665495,1.0,1.0920752585,92.829966955,10.6277668375,10.544684882,12.457762825
MK-4827.MK-5108,10.0,2.0,4.203435474,1.460345852,63.33828006,0.636662796,2.261650136,61.96625215,15.05754606,11.95323587,20.11004082
MK-4827.MK-8669,0.01,10.0,0.000977881,1.970468303,77.81589391,3.668645913,1.983716339,56.90375956,18.41265882,10.97990727,23.8548225
MK-4827.MK-8776,4.0,10.0,0.5353655915,2.1518072235,49.26289707,3.9818072555,1.6313285565,58.657436795,13.396269365,7.1514913045,19.677355825
MK-4827.MRK-003,10.0,10.0,3.4408442525,2.0951695515,54.736011315,5.372489139,2.5022790485,54.268711145,15.12763954,15.7595175,21.81431571
MK-4827.OXALIPLATIN,20.0,10.0,7.791433874,2.107791176,41.65650233,3.760179037,2.206622764,56.90375956,-5.963763213,-5.428683092,4.7651625
MK-4827.PACLITAXEL,10.0,0.04,3.676775124,1.460345852,49.60416558,0.002777313,2.106008008,18.07073691,-22.65875226,-21.51666122,-6.851435426
MK-4827.PD325901,0.1,10.0,0.008145249,1.140047562,49.30395914,4.203435474,1.983716339,56.19533216,0.702131824,-7.846871261,7.41371124
MK-4827.SN-38,0.005,10.0,0.0026214385,1.915651873,36.73792695,3.9818072555,1.7220310955,56.54954586,24.78651349,26.429419225,33.144873095
MK-4827.SORAFENIB,20.0,10.0,10.837321065,3.1662375315,0.0,3.9818072555,2.0951695515,56.54954586,4.059804694,7.371614814,10.62115012
MK-4827.SUNITINIB,10.0,5.0,3.668645913,2.206622764,56.19533216,4.070855576,2.850232329,18.64987029,0.352653245,3.250562156,10.87508893
MK-4827.TEMOZOLOMIDE,10.0,250.0,4.432824649,1.44759511,56.19533216,12.91737117,1.911993368,87.39811291,38.21784974,38.90606512,45.10225753
MK-4827.TOPOTECAN,1.0,10.0,0.0877909945,1.6375586875,15.06451844,3.940105299,1.453970481,53.12533852,5.6522944715,0.1360810055,11.46582956
MK-4827.VINBLASTINE,10.0,0.04,4.203435474,1.460345852,56.19533216,0.012468343,2.003887106,8.285649094,0.61384443,8.373204097,14.621971
MK-4827.VINORELBINE,10.0,0.04,3.9818072555,1.7220310955,56.54954586,0.003189276,2.317717507,25.283409945,-22.85277271,-24.809099785,-12.922130005
MK-4827.ZOLINZA,10.0,4.0,4.3181300615,1.899389171,56.54954586,1.4265140475,2.371889611,12.73157908,-0.732536015,8.7211182865,15.437104775
MK-5108.MK-8669,0.01,2.0,0.000694425,2.384792825,78.23865613,0.6516581485,2.3485540005,64.494310195,14.876869985,9.58560507,19.79436127
MK-5108.MK-8776,4.0,2.0,0.5888971465,2.270118758,51.16573305,0.643463323,2.5399916015,67.91219395,0.750810232,0.015652454,7.585127691
MK-5108.MRK-003,2.0,10.0,0.6825979445,2.8250628465,67.91219395,5.311732955,2.081523873,60.15526114,0.566082202,0.504061888,6.7747640735
MK-5108.OXALIPLATIN,20.0,2.0,6.3179511525,1.97155038,40.21499236,0.611670994,2.4331696015,67.91219395,0.96777324,-1.78952882,4.7314906305
MK-5108.PACLITAXEL,2.0,0.04,0.643463323,2.20293108,49.500598155,0.00253899,2.0989942165,21.34157454,15.61011364,13.458226445,23.71726013
MK-5108.PD325901,0.1,2.0,0.008145249,1.127086793,53.35652855,0.636662796,2.475294136,67.02236824,3.475584516,-0.521515902,7.407986219
MK-5108.SN-38,0.005,2.0,0.002358233,1.985826188,36.01801309,0.712143442,2.435457865,50.81535916,-1.633028916,1.793805667,7.189116067
MK-5108.SORAFENIB,20.0,2.0,9.858179869,3.144624821,0.0,0.653052447,2.261650136,61.96625215,4.3483235,5.117352156,10.28682386
MK-5108.SUNITINIB,2.0,5.0,0.636662796,2.435457865,67.02236824,4.070855576,2.780818397,10.43189816,3.578617377,3.467400272,7.549560773
MK-5108.TEMOZOLOMIDE,2.0,250.0,0.555571242,2.3485540005,57.219657705,13.913843475,1.825226318,87.994564935,-2.356307753,-6.9947554075,1.194639057
MK-5108.TOPOTECAN,1.0,2.0,0.095722145,1.620082763,14.96424698,0.763541313,2.604689067,68.80201966,10.85674278,5.647238031,13.92621973
MK-5108.VINBLASTINE,2.0,0.04,0.712143442,2.261650136,67.02236824,0.013918679,2.007607133,8.285649094,18.42777431,19.37678922,27.3996795
MK-5108.VINORELBINE,2.0,0.04,0.65026385,2.475294136,68.80201966,0.00315209,2.238458517,28.24560292,-10.06890972,-20.05856322,-4.449268704
MK-5108.ZOLINZA,2.0,4.0,0.5913257775,2.2898349445,51.64421121,1.4921775725,2.429968297,11.043414145,3.949288406,8.691763804,15.030800195
MK-8669.MK-8776,4.0,0.01,0.5888971465,2.144230256,53.07959469,0.000694425,2.384792825,81.4478373,26.73528348,17.22416873,31.646622095
MK-8669.MRK-003,0.01,10.0,0.000695729,2.102832704,78.71044869,5.610753619,2.081952655,57.2359014,19.56676272,14.82072688,25.34766925
MK-8669.OXALIPLATIN,20.0,0.01,6.727390998,1.962994398,38.77348239,0.000868384,2.102832704,78.66141835,1.106205493,-5.409554495,4.305522249
MK-8669.PACLITAXEL,0.01,0.04,0.000868384,1.970468303,77.81589391,0.003074043,2.070935606,24.57451934,20.08135478,2.25255728,23.90865041
MK-8669.PD325901,0.01,0.1,0.000695729,2.102832704,75.9399994,0.00918619,1.026539857,49.30395914,22.57638224,8.179856245,24.81596539
MK-8669.SN-38,0.005,0.01,0.0020399315,2.0272959685,38.263339315,0.0007154935,1.971968705,76.877946655,9.642800555,5.0116190475,18.033082425
MK-8669.SORAFENIB,20.0,0.01,9.858179869,3.187850242,1.420951089,0.000735258,2.008823373,78.66141835,14.44204564,12.12531458,16.93499422
MK-8669.SUNITINIB,0.01,5.0,0.0007154935,2.0558280385,76.02667847,3.2186538195,2.4306206865,22.85390909,23.238833275,18.896170105,25.726162415
MK-8669.TEMOZOLOMIDE,0.01,250.0,0.000977881,2.008823373,78.66141835,12.91737117,1.678428188,88.83237976,15.46397695,12.76416739,17.15092504
MK-8669.TOPOTECAN,1.0,0.01,0.079859844,1.56166154,14.8192124,0.000820534,2.102832704,78.71044869,13.28501102,0.602702202,15.31022761
MK-8669.VINBLASTINE,0.01,0.04,0.000695729,2.008823373,77.81589391,0.013918679,2.003887106,5.987402036,19.41322295,10.37821962,24.72224353
MK-8669.VINORELBINE,0.01,0.04,0.0007154935,1.9057865045,79.93963121,0.003619608,1.916208924,30.441290185,9.592957466,-6.081371963,14.85284548
MK-8669.ZOLINZA,0.01,4.0,0.0007581315,2.1505829265,76.02667847,1.4265140475,2.240098877,9.809532283,15.835732445,14.43623098,23.38788026
MK-8776.MRK-003,4.0,10.0,0.6451173155,2.2207994795,59.16836789,7.0210996295,2.5203861965,60.15526114,5.9120368175,0.6769704915,11.22038389
MK-8776.OXALIPLATIN,4.0,20.0,0.6451173155,2.270118758,64.35515219,6.3179511525,2.115541609,39.476502775,1.252239902,0.892769081,10.6285781435
MK-8776.PACLITAXEL,4.0,0.04,0.683849092,2.267968461,61.37873827,0.002777313,2.332228892,28.72141196,-3.00209309,-14.01780485,7.295883962
MK-8776.PD325901,4.0,0.1,0.5695402215,2.2207994795,53.07959469,0.015562622,1.0566298265,54.12282182,2.5862567915,-10.214194157,8.6840069955
MK-8776.SN-38,4.0,0.005,0.606385539,2.267968461,51.32875537,0.001896662,1.985826188,34.44719259,2.263588642,-4.216363149,10.45549781
MK-8776.SORAFENIB,4.0,20.0,0.686707899,2.173630498,65.20400261,11.00250278,3.187850242,0.0,5.865714179,8.325951232,11.67624912
MK-8776.SUNITINIB,4.0,5.0,0.5888971465,2.2207994795,53.07959469,3.68600688,2.815525363,19.306024705,5.4614521095,6.5548073795,13.544232725
MK-8776.TEMOZOLOMIDE,4.0,250.0,0.5888971465,2.1660535305,58.10458614,12.875828815,1.950796129,88.115246335,3.7244046815,1.9929885315,5.408286484
