CELL_LINE,COMPOUND_A,MAX_CONC_B,MAX_CONC_A,IC50_B,H_B,Einf_B,IC50_A,H_A,Einf_A,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA
MDAMB436,DEXAMETHASONE,3.0,10.0,0.5,1.840772845,51.00271073,1.0,0.0,100.0,0.706571968,0.706571968,0.706571968
MDAMB436,DINACICLIB,4.0,0.04,0.432222188,2.005138589,51.00271073,0.00780765,3.044342429,35.97604907,5.425732737,-7.456935839,12.55414762
MDAMB436,DOXORUBICIN,4.0,0.3,0.593317077,1.869642597,58.91506786,0.017895336,1.351090348,38.60624465,-2.244193769,-18.11524489,-1.926752053
MDAMB436,ERLOTINIB,1.2,5.0,0.0749725535,1.8193927045,49.184314775,5.0,0.863124357,23.80720627,6.4822540545,-3.204324975,11.066316105
MDAMB436,ETOPOSIDE,3.0,4.0,0.593317077,1.798012564,49.92869653,0.309152213,1.352692502,49.75663342,17.97568043,-1.509947826,21.75611131
MDAMB436,GELDANAMYCIN,1.0,2.0,0.044069557,1.551876047,36.15893559,0.265165878,1.798012564,49.92869653,10.8549665,-9.437506416,20.60336805
MDAMB436,GEMCITABINE,3.0,0.01,0.5,2.005138589,58.91506786,0.002544707,10.0,38.88507061,0.094185144,-1.792370901,6.809733726
MDAMB436,L778123,4.0,5.0,0.3706872005,1.7221171645,44.83020033,1.173467015,2.687719894,65.45447801,7.4815886925,-1.415782269,12.533010735
MDAMB436,LAPATINIB,3.0,5.0,0.265165878,1.603461484,49.92869653,5.0,10.0,71.19274588,6.41092606,4.868952354,9.239014155
MDAMB436,METFORMIN,4.0,250.0,0.974990825,1.855207721,54.958889295,1.0,0.0,100.0,4.2143112255,4.2143112255,4.2143112255
MDAMB436,METHOTREXATE,4.0,0.2,0.776514635,2.005138589,64.06371107,0.026198658,1.726145171,31.16955708,-2.756390746,-15.25257232,-1.113494097
MDAMB436,MITOMYCINE,4.0,1.0,0.593317077,1.840772845,51.00271073,0.041011121,1.447632752,44.55656535,2.056125161,-11.48367694,2.926572437
MDAMB436,MK-2206,1.0,4.0,0.044069557,1.798012564,36.15893559,1.95898947,1.030844415,64.06371107,20.46511417,11.56525708,26.72612001
MDAMB436,MK-4541,3.5,4.0,0.466111094,1.745128077,49.09828322,4.0,10.0,83.8046354,-0.152364903,-0.3781382625,1.1512795585
MDAMB436,MK-4827,2.0,10.0,0.128575696,1.798012564,48.43993302,0.593317077,1.196838804,58.91506786,14.98828761,-9.823926027,17.73824609
MDAMB436,MK-5108,2.5,2.0,0.196870787,1.8193927045,50.46570363,0.776514635,10.0,77.19701931,5.0521503,4.4745537735,10.5711307445
MDAMB436,MK-8669,2.0,0.01,0.265165878,1.798012564,43.45298794,0.000563524,2.571252501,74.2451892,9.262777353,-1.684344336,14.81872888
MDAMB436,MRK-003,3.0,10.0,0.432222188,1.491138113,48.03991722,3.799339801,10.0,88.49873738,4.599721271,3.40471214,6.57810495
MDAMB436,OXALIPLATIN,10.02,20.0,4.9329937595,6.5221712145,29.5066372,1.615189898,1.156902926,43.45298794,-10.235384691,-18.703928235,-2.646335651
MDAMB436,PACLITAXEL,4.0,0.04,1.173467015,1.869642597,58.91506786,0.007774824,1.490827223,32.07244389,12.92455872,2.278561467,20.4773057
MDAMB436,PD325901,3.5,0.1,0.280398942,1.5776687655,49.721321875,0.003237028,0.98617286,84.21060436,6.962607173,-7.5586921235,9.038748495
MDAMB436,SN-38,12.0,0.005,5.1452010285,6.0025692945,37.01996803,0.001386618,0.955391235,36.15893559,-0.005802546,-7.7400112545,9.9353289185
MDAMB436,SORAFENIB,2.02,20.0,0.220014919,2.524740509,43.4893799,9.858179869,10.0,23.03722533,-2.9562171725,0.3060467225,8.197218913
MDAMB436,SUNITINIB,4.0,5.0,0.593317077,1.764110983,58.91506786,5.0,1.115200953,24.67592069,8.767874412,4.111105814,12.17290005
MDAMB436,TEMOZOLOMIDE,2.5,250.0,0.348694033,1.7810617735,50.46570363,53.11893121,2.71078145,86.29198484,3.457933688,-2.4274734425,6.9673638395
MDAMB436,TOPOTECAN,2.2,1.0,0.2267957995,2.524740509,42.207991045,0.044069557,1.551876047,29.93109459,2.953754813,-18.875143395,9.0091577025
MDAMB436,VINBLASTINE,4.0,0.04,0.684915856,2.288195545,61.489389465,0.00959167,10.0,39.09739813,-5.827519253,1.155635118,8.898655808
MDAMB436,VINORELBINE,4.0,0.04,1.1576734015,1.8338275805,50.46570363,0.008235335,1.853452487,35.01579901,7.0305696445,2.37640493,16.74855649
MDAMB436,ZOLINZA,2.0,4.0,0.5,1.551876047,48.43993302,1.815346803,1.869642597,46.20741272,3.507526508,2.3363256,11.14990034
MSTO,5-FU,4.0,10.0,0.959601137,1.519972672,13.04406555,5.0377781,1.535973816,29.76830395,-4.963672333,-4.952245292,9.426162098
MSTO,ABT-888,0.4,10.0,0.058091201,1.980106362,24.33513623,10.0,0.1,90.46011865,17.82767468,10.39377037,17.8680025
MSTO,AZD1775,4.0,0.5,1.725161983,1.519972672,27.30011331,0.370399709,3.012941298,0.0,8.743128993,13.72201265,17.28226355
MSTO,BEZ-235,2.02,0.4,0.486636417,6.576011893,20.17208943,0.058091201,1.20374982,8.561456176,15.178886335,17.76844021,32.460966745
MSTO,BORTEZOMIB,3.0,0.04,0.079465906,1.257720915,32.80229796,0.009499503,10.0,2.291517547,13.80900511,29.03181764,41.85219751
MSTO,CARBOPLATIN,3.5,50.0,0.5103317795,1.762344914,16.565231773,32.43197458,2.174885822,17.71287348,0.288118462,3.9689174085,13.17220096
MSTO,CYCLOPHOSPHAMIDE,4.0,10.0,1.0,1.813800748,40.41432425,1.0,0.0,100.0,0.763185257,0.763185257,0.763185257
MSTO,DASATINIB,0.7,3.0,0.0687785535,2.566065074,19.522403495,0.045772073,1.257720915,32.80229796,33.65693721,18.41152713,44.1880926
MSTO,DEXAMETHASONE,4.0,10.0,0.462731818,1.839723662,13.43603552,10.0,0.156156432,64.83555902,-3.04109507,-19.1919736,-0.869905211
MSTO,DINACICLIB,4.0,0.04,0.959601137,3.152023786,13.04406555,0.013671697,10.0,7.703104616,-23.47362455,6.452041566,10.44348022
MSTO,DOXORUBICIN,3.5,0.3,0.6045016545,1.828695472,28.288051045,0.019576934,1.253194512,18.9094291,-0.78227006,-12.11433459,2.6394223405
MSTO,ERLOTINIB,0.7,5.0,0.051931637,1.573509606,36.00602914,0.205789444,1.839723662,13.43603552,2.76747801,-7.188155877,15.607688025
MSTO,ETOPOSIDE,3.0,4.0,0.462731818,1.519972672,24.33513623,0.350938493,1.09698789,11.12695546,9.718063994,6.687014237,22.9925703
MSTO,GELDANAMYCIN,1.0,2.0,0.079465906,3.152023786,14.70967076,0.462731818,1.519972672,24.33513623,-8.166425956,-8.313483513,8.650190895
MSTO,L778123,4.0,5.0,0.360669101,1.9347023295,14.07285314,2.584940347,0.583480632,0.0,6.644906484,0.4354495375,14.73093609
MSTO,LAPATINIB,1.0,5.0,0.072578667,1.839723662,19.01189249,5.0,0.898275962,39.27361218,10.15206077,3.344744614,15.72266855
MSTO,METFORMIN,3.5,250.0,0.796614132,1.598406008,36.608311105,1.0,0.0,100.0,-0.9622541585,-0.9622541585,-0.9622541585
MSTO,METHOTREXATE,2.0,0.2,0.19473496,1.519972672,24.56900737,0.016496732,1.959841761,11.3500112,-8.601921556,-14.00226038,-0.870945524
MSTO,MITOMYCINE,3.5,1.0,0.4165657635,1.95840919,10.802760863,0.124811704,1.311541841,10.69881809,8.028672415,7.471786262,23.752367535
MSTO,MK-2206,0.1,4.0,0.017352635,1.980106362,24.33513623,1.725161983,2.222168469,0.0,-5.512500615,12.74625384,28.03810388
MSTO,MK-4541,2.5,4.0,0.200262202,1.8997827115,24.4520718,0.968984041,10.0,94.79878426,1.9440321125,0.2283334285,1.9440321125
MSTO,MK-4827,1.5,10.0,0.0687785535,1.784869319,28.568717095,5.882769855,1.44759511,0.0,11.615954835,11.2480657445,23.95104269
MSTO,MK-5108,3.5,2.0,0.334260631,1.9347023295,14.07285314,0.65026385,3.045436626,75.41860409,15.185616507,14.7334492255,20.683364061
MSTO,MK-8669,1.02,0.01,0.2382017575,6.576011893,18.68960089,0.002332519,10.0,71.98870648,39.8855475,48.72316289,54.356059035
MSTO,MRK-003,4.0,10.0,0.65026385,1.311541841,27.30011331,3.297341084,10.0,74.9989743,-6.725653795,-5.934771396,-0.79831215
MSTO,OXALIPLATIN,0.04,20.0,0.013671697,10.0,7.703104616,7.24018904,1.980106362,27.30011331,-24.24474492,-1.799272406,3.494615367
MSTO,PACLITAXEL,3.0,0.04,0.65026385,2.222168469,13.04406555,0.006102051,1.117852341,31.54822646,29.94064054,17.99016478,44.13734552
MSTO,PD325901,1.0,0.1,0.058091201,1.980106362,24.33513623,0.017352635,0.494673682,69.32330923,7.249858617,-0.73773641,8.836955655
MSTO,SN-38,4.0,0.005,0.959601137,3.152023786,13.04406555,0.001717659,10.0,39.20976032,22.58906635,36.99664554,43.07214697
MSTO,SUNITINIB,2.0,5.0,0.370399709,2.222168469,27.30011331,4.070855576,2.077094718,0.0,6.338636739,8.943864148,15.10546325
MSTO,TEMOZOLOMIDE,2.0,250.0,0.370399709,1.519972672,27.30011331,63.07362617,10.0,53.29202648,18.6306883,19.24863485,29.5413237
MSTO,TOPOTECAN,4.0,1.0,0.959601137,3.152023786,13.04406555,0.079465906,1.889298297,14.70967076,10.41959959,11.1259691,26.72792106
MSTO,VINBLASTINE,4.0,0.04,0.6045016545,1.828695472,16.223964005,0.012468343,8.944484152,37.59168905,-4.63124474,5.6837568095,9.1118019715
MSTO,VINORELBINE,4.0,0.04,0.65026385,2.077094718,24.33513623,0.009341533,10.0,42.59301325,-8.512704238,9.701984463,18.03280456
MSTO,ZOLINZA,1.5,4.0,0.2880945765,1.8645109795,14.07285314,0.19473496,1.209562121,24.56900737,43.32107942,26.05339594,49.075627775
NCIH1650,5-FU,4.0,10.0,0.8998185745,1.193686871,41.524859045,4.175714477,1.037919727,54.95056623,2.97784364,-6.164905569,6.483119934
NCIH1650,ABT-888,2.0,10.0,0.359360758,1.932809349,20.20500608,10.0,1.186264744,63.97831135,-8.774460264,-14.02816917,-4.603823315
NCIH1650,AZD1775,2.0,0.5,0.359360758,1.217302552,45.11843056,0.328674141,1.636912448,24.05349402,10.25440418,8.106585972,18.30432023
NCIH1650,BEZ-235,4.0,0.4,0.727525658,1.733688268,45.11843056,0.026192381,2.282002176,42.52027988,-3.049197762,-13.60382807,7.421669607
NCIH1650,CARBOPLATIN,3.0,50.0,0.6643370705,1.3500884435,52.243266015,1.0,0.0,100.0,-3.521289505,-3.521289505,-3.521289505
NCIH1650,CYCLOPHOSPHAMIDE,4.0,10.0,0.799637149,1.499067889,36.78702576,1.0,0.0,100.0,5.51036598,5.51036598,5.51036598
NCIH1650,DASATINIB,2.0,3.0,0.359360758,1.733688268,45.11843056,0.029360868,0.700151392,20.38356087,11.53933168,0.154121214,17.44883364
NCIH1650,DEXAMETHASONE,4.0,10.0,0.5280998995,1.5679901685,38.658231985,0.0035,0.1,89.24959761,12.478173155,5.145116474,12.64695196
NCIH1650,DINACICLIB,4.0,0.04,0.727525658,1.733688268,51.32875537,0.012708634,10.0,6.497412465,-7.934507493,-1.054396665,8.853300964
NCIH1650,DOXORUBICIN,4.0,0.3,0.8998185745,1.3500884435,46.924517625,0.09044891,1.730722603,0.0,4.4884688525,0.2858395385,12.385539155
NCIH1650,ERLOTINIB,3.0,5.0,0.112435947,1.454370598,45.11843056,0.799637149,0.318132908,0.0,4.903984935,-15.49379424,11.73229904
NCIH1650,ETOPOSIDE,3.0,4.0,0.328674141,1.201108998,40.52943821,2.006544491,1.535331728,45.334192,9.627991793,3.25003748,17.16531639
NCIH1650,GELDANAMYCIN,1.0,2.0,0.359360758,1.932809349,42.52027988,0.112435947,2.518605732,4.798928603,-5.438043351,-11.0832491,5.083713431
NCIH1650,GEMCITABINE,4.0,0.01,0.7635814035,1.193686871,46.924517625,0.002668824,10.0,7.546642536,-13.0346621,-11.346305525,-6.9952712405
NCIH1650,L778123,1.0,5.0,0.359360758,1.636912448,42.52027988,5.0,0.407740322,36.78702576,5.289760301,-2.195885476,9.813832244
NCIH1650,LAPATINIB,2.5,5.0,0.543443208,1.47549541,36.87648408,0.208819388,1.201108998,40.52943821,5.4041339875,-7.7146782905,9.877205278
NCIH1650,METFORMIN,4.0,250.0,1.53353702,1.186264744,36.78702576,250.0,10.0,89.98613249,-0.587528722,-1.314983452,-0.352888225
NCIH1650,METHOTREXATE,4.0,0.2,1.0,1.201108998,42.52027988,0.189060685,10.0,0.0,-7.939623376,-1.97357911,-0.483086284
NCIH1650,MITOMYCINE,4.0,1.0,1.26676851,1.265628855,34.00985702,0.391935566,1.38549681,9.596430836,-8.853253204,-1.1703910495,6.813371585
NCIH1650,MK-2206,2.0,4.0,0.359360758,1.733688268,42.52027988,4.0,0.67697761,31.23268828,13.34962746,8.193336445,19.03429884
NCIH1650,MK-4541,3.5,4.0,0.559730612,1.5171998085,38.658231985,4.0,1.070229977,83.24588154,-1.7994280485,-5.1722623275,-0.343774266
NCIH1650,MK-4827,3.5,10.0,0.543443208,1.0262219635,38.17555942,3.213042592,10.0,91.40066892,4.602052714,3.0533505905,5.396574947
NCIH1650,MK-5108,2.5,2.0,0.2358983525,1.594029433,36.87648408,2.0,1.032189821,61.96625215,0.269923938,-3.0333528655,5.038303293
NCIH1650,MK-8669,1.5,0.01,0.2358983525,2.1074057625,31.36264298,0.001358444,0.812534979,75.9399994,21.22082105,10.562279645,23.770475515
NCIH1650,MRK-003,4.0,10.0,0.5280998995,1.5171998085,38.658231985,10.0,0.802200335,49.20493896,5.415858657,1.542021249,10.2941768985
NCIH1650,OXALIPLATIN,4.0,20.0,0.727525658,10.0,20.20500608,6.727390998,1.454370598,45.11843056,-6.933177308,1.949671255,12.00978723
NCIH1650,PACLITAXEL,4.0,0.04,0.727525658,1.499067889,42.52027988,0.002777313,1.771879853,31.74176536,-9.585668091,-18.76974736,2.795502142
NCIH1650,PD325901,2.0,0.1,0.112435947,1.733688268,20.38356087,0.022247656,0.866179183,83.08775928,3.428934218,-1.814359973,4.711411458
NCIH1650,SN-38,4.0,0.005,0.727525658,10.0,20.20500608,0.00188536,1.217302552,90.91910799,-4.008158834,-5.221156699,-3.221292956
NCIH1650,SORAFENIB,2.02,20.0,0.370117146,5.866844134,28.9130839175,6.34330798,10.0,20.20500608,-14.550603562,-2.888002925,1.282150207
NCIH1650,SUNITINIB,2.5,5.0,0.3440174495,1.335836575,41.524859045,1.53353702,3.980988904,69.78789663,9.746501692,2.750569193,11.833832475
NCIH1650,TEMOZOLOMIDE,2.0,250.0,0.727525658,1.636912448,42.52027988,1.0,0.0,100.0,-12.25128572,-12.25128572,-12.25128572
NCIH1650,TOPOTECAN,4.0,1.0,0.727525658,10.0,20.20500608,0.359360758,1.932809349,9.724701464,-16.47719293,3.316829876,10.95632782
NCIH1650,VINBLASTINE,4.0,0.04,0.7635814035,1.3500884435,41.524859045,0.035265222,2.007607133,0.0,7.7540510015,7.999098832,17.50379767
NCIH1650,VINORELBINE,4.0,0.04,0.7635814035,1.3500884435,27.64309115,0.009176446,1.563571522,34.55963019,3.4161065645,-7.725461592,14.977704755
NCIH1650,ZOLINZA,3.0,4.0,0.328674141,1.217302552,42.52027988,3.004272272,1.499067889,14.15978332,1.003726543,-3.965545785,7.520766914
NCIH2122,5-FU,4.0,10.0,1.325174995,2.475294136,25.88342347,0.616605555,1.719662541,30.31959346,1.616499314,-3.191816186,4.164554865
NCIH2122,ABT-888,1.0,10.0,0.048907116,2.129983949,20.43740449,1.113077125,2.533978193,91.56704289,6.769413035,5.102040139,8.473380525
NCIH2122,AZD1775,3.0,0.5,0.43795554,1.689128728,27.22568823,0.261538241,10.0,28.68648592,-3.297888698,9.034831352,12.08659884
NCIH2122,BEZ-235,10.02,0.4,6.0424636875,2.3015573105,3.379465384,0.048907116,1.409202624,20.43740449,-0.8817548975,-3.8452510505,13.287042985
NCIH2122,BORTEZOMIB,1.0,0.04,0.048907116,2.495323445,20.43740449,0.009790456,10.0,13.19441142,-6.276863841,15.96255534,26.64860669
NCIH2122,CARBOPLATIN,4.0,50.0,1.581272187,2.495323445,20.43740449,14.48810898,10.0,74.00293736,-0.720734711,1.414262881,8.824089926
NCIH2122,CYCLOPHOSPHAMIDE,4.0,10.0,1.325174995,2.495323445,25.88342347,1.0,0.0,100.0,7.407034665,7.407034665,7.407034665
NCIH2122,DASATINIB,1.0,3.0,0.048907116,1.689128728,21.5217691,1.0,0.0,100.0,-22.50444257,-22.50444257,-22.50444257
NCIH2122,DEXAMETHASONE,4.0,10.0,1.0,2.129983949,25.88342347,0.0035,0.1,65.96767714,10.22579097,-1.712021238,10.47180163
NCIH2122,DINACICLIB,4.0,0.04,0.43795554,2.129983949,21.5217691,0.011865655,2.56205144,0.0,-15.76564626,-10.73877388,2.090060852
NCIH2122,DOXORUBICIN,4.0,0.3,1.0565385625,2.3026390425,20.979586795,0.05057381,0.832377174,0.0,-4.8124145845,-8.706006749,3.107442314
NCIH2122,ERLOTINIB,2.0,5.0,0.243431328,1.898459952,20.979586795,1.832641816,1.295925477,17.31900126,5.437879594,9.6987050095,26.59311565
NCIH2122,ETOPOSIDE,3.5,4.0,1.0565385625,2.0167516395,23.16041398,0.268853379,1.957411485,38.21456618,6.1030867695,3.9972758955,19.11356596
NCIH2122,GELDANAMYCIN,1.0,2.0,0.048907116,1.689128728,20.43740449,0.102001461,10.0,10.04227814,-13.56960407,-5.564972164,12.76943966
NCIH2122,GEMCITABINE,4.0,0.01,1.0565385625,1.7695932865,41.021507235,0.001264082,1.729457988,29.62494162,6.6959649455,2.279865368,11.4475064425
NCIH2122,L778123,4.0,5.0,0.43795554,2.475294136,27.53739032,5.0,0.441727396,11.16872629,8.731880499,3.908436405,13.95802507
NCIH2122,LAPATINIB,2.0,5.0,0.43795554,2.475294136,21.5217691,5.0,1.251208469,25.88342347,14.72258508,19.72256901,29.29213732
NCIH2122,METFORMIN,4.5,250.0,1.453223591,2.3026390425,19.42038518,250.0,10.0,84.19994674,1.45888343,3.4093183115,5.0677201295
NCIH2122,METHOTREXATE,4.0,0.2,0.636662796,2.129983949,25.88342347,0.012961851,5.813963834,27.81235814,3.804436649,-3.521165068,7.041285674
NCIH2122,MITOMYCINE,3.5,1.0,0.71897777,2.312653697,23.702596285,0.045254691,1.435175022,19.81352745,-8.8516400255,-20.575889755,-4.717487082
NCIH2122,MK-2206,1.5,4.0,0.0754542885,2.1188875625,18.878202875,1.581272187,1.395489055,59.61726601,27.72377402,27.40034411,37.728351015
NCIH2122,MK-4541,4.0,4.0,0.43795554,1.957411485,27.22568823,0.528547208,1.957996695,92.58429641,5.179135707,1.528112309,6.505287392
NCIH2122,MK-4827,1.2,10.0,0.0754542885,1.7584969,20.979586795,6.469999429,1.063683171,72.45802623,14.06236854,9.316827699,18.52263134
NCIH2122,MK-5108,1.2,2.0,0.0754542885,2.312653697,20.979586795,0.636662796,2.475294136,13.60254026,-9.821008628,-0.5902563985,4.568892692
NCIH2122,MK-8669,2.0,0.01,0.102001461,2.129983949,10.04227814,0.002758229,10.0,89.49994603,12.88481061,12.30551905,14.32149975
NCIH2122,MRK-003,3.0,10.0,0.43795554,1.719662541,27.53739032,3.176076215,10.0,82.5987529,-1.672236765,0.487295021,1.160913155
NCIH2122,OXALIPLATIN,4.0,20.0,0.43795554,2.495323445,0.0,20.0,2.107791176,6.758930768,-12.37569192,-2.703469177,1.947376708
NCIH2122,PACLITAXEL,4.0,0.04,0.8748699605,2.4853087905,23.702596285,0.001716632,10.0,6.612943172,-32.08479851,-12.97864992,-6.8992797785
NCIH2122,PD325901,1.5,0.1,0.0754542885,2.3208846845,16.815907955,0.024841707,1.190020387,53.35652855,8.6689580225,5.394181663,16.3211631995
NCIH2122,SN-38,4.0,0.005,0.43795554,2.495323445,0.0,0.001475642,1.091206787,27.22568823,3.863437335,4.656533116,16.21153816
NCIH2122,SORAFENIB,2.02,20.0,0.2249105975,2.3460176945,10.76088455,12.07306172,2.495323445,0.0,-10.1540732635,-2.0011447525,6.418254001
NCIH2122,SUNITINIB,2.0,5.0,0.3497468905,2.3026390425,27.381539275,3.332637087,10.0,60.32903639,3.4856551495,7.923986698,10.694084575
NCIH2122,TEMOZOLOMIDE,2.0,250.0,0.261538241,2.107791176,25.88342347,80.67835865,9.999999999,71.19977512,0.823275402,4.201525018,7.296487721
NCIH2122,TOPOTECAN,10.02,1.0,6.0424636875,2.5286874425,0.0,0.047388468,1.689128728,27.53739032,-0.6879946185,-4.5863276475,10.237888887
NCIH2122,VINBLASTINE,5.0,0.04,1.325174995,2.129983949,21.5217691,0.00915818,10.0,13.69524551,-11.67534939,16.52458325,19.04452547
NCIH2122,VINORELBINE,4.0,0.04,1.325174995,1.558209143,53.35652855,0.001766134,10.0,11.31670326,-32.17110151,-18.42628494,-11.47026301
NCIH2122,ZOLINZA,2.0,4.0,0.636662796,2.475294136,28.68648592,1.325174995,1.558209143,10.78345345,9.580695558,11.22892331,20.14905799
NCIH23,5-FU,4.0,10.0,1.02306871,1.597965364,33.57491332,2.869755946,1.143755729,47.62421274,-0.8146894,-9.130838818,7.387452076
NCIH23,ABT-888,0.7,10.0,0.05035634,1.898306547,32.297476385,1.0,0.0,100.0,-2.924150311,-2.924150311,-2.924150311
NCIH23,AZD1775,2.5,0.5,0.102556696,1.5330183455,33.26078845,0.101098868,7.075202536,15.2517268,-5.1070747485,-0.4903521515,7.831628786
NCIH23,BEZ-235,4.0,0.4,0.429616178,2.234816708,31.64828919,0.039403796,1.402207658,33.57491332,9.980406064,2.436259176,16.93468627
NCIH23,BORTEZOMIB,1.0,0.04,0.061308884,1.638180792,33.57491332,0.005754276,1.597965364,2.429241857,-0.652508771,-1.047756992,7.041213781
NCIH23,CARBOPLATIN,4.0,50.0,0.714808089,1.8025823655,40.34460229,32.54979866,1.621362551,7.238853537,-3.587614746,-3.883167243,8.747272125
NCIH23,CYCLOPHOSPHAMIDE,4.0,10.0,1.180915583,1.864142518,32.4685535,1.0,0.0,100.0,0.303527998,0.303527998,0.303527998
NCIH23,DASATINIB,0.7,3.0,0.05035634,1.898306547,32.297476385,0.102331447,0.938147333,70.46496068,33.3706507,11.1768761805,36.0369203
NCIH23,DEXAMETHASONE,4.0,10.0,1.0,1.638180792,38.21487943,1.0,0.0,100.0,3.52389846,3.52389846,3.52389846
NCIH23,DOXORUBICIN,4.0,0.3,0.429616178,1.638180792,31.64828919,0.020158106,1.573982898,10.52055258,1.056524896,-7.446782613,7.975296676
NCIH23,ERLOTINIB,0.7,5.0,0.05035634,1.618073078,32.611601255,5.0,0.897435425,20.94433559,14.135412337,4.715876067,22.51401868
NCIH23,ETOPOSIDE,3.0,4.0,0.394652741,1.966983939,33.57491332,0.244682081,2.247417614,18.74818842,-19.15670356,-22.37163409,-5.218629798
NCIH23,GELDANAMYCIN,0.4,2.0,0.039403796,1.740108921,12.63267975,0.102781945,10.0,12.7481356,-15.58419832,-8.26798553,5.367812567
NCIH23,GEMCITABINE,4.5,0.01,0.714808089,1.78689484,32.611601255,1.25e-05,0.156705769,0.0,11.64395833,5.3358415335,13.263834465
NCIH23,L778123,3.5,5.0,0.4121344595,1.6690371425,26.29631239,1.02306871,1.304602939,63.92346152,5.9398247175,1.4985321055,10.0314636805
NCIH23,LAPATINIB,3.5,5.0,0.2661990615,1.449923631,33.26078845,5.0,2.065864479,38.21487943,6.411254768,5.0498377645,13.474219425
NCIH23,METFORMIN,4.0,250.0,0.429616178,1.966983939,40.19731841,250.0,2.250043977,85.8214204,-0.401323887,0.457677156,2.599193603
NCIH23,METHOTREXATE,4.0,0.2,1.0,1.638180792,40.19731841,0.038901915,10.0,4.380334841,-19.85848089,-11.29199951,-6.683651315
NCIH23,MITOMYCINE,4.0,1.0,1.0,2.033612723,31.64828919,0.082844194,1.678361548,18.58027281,-7.484141602,-11.29950001,1.180332754
NCIH23,MK-2206,1.5,4.0,0.0993133995,1.618073078,32.297476385,1.180915583,0.880796493,65.89561379,14.698075615,5.20907706,19.23550002
NCIH23,MK-4541,4.0,4.0,0.394652741,1.678361548,32.94666358,1.0,0.0,100.0,-1.451341056,-1.451341056,-1.451341056
NCIH23,MK-4827,3.0,10.0,0.102781945,1.638180792,32.4685535,10.0,1.460345852,40.19731841,1.652989554,-1.340393403,8.643214666
NCIH23,MK-5108,2.5,2.0,0.102556696,1.449923631,32.611601255,0.394652741,1.966983939,42.47432515,9.2314551505,0.2304344985,17.49630984
NCIH23,MK-8669,0.4,0.01,0.039403796,2.234816708,12.7481356,0.000735258,1.638180792,75.33258112,17.80048665,9.29857091,23.05077653
NCIH23,MRK-003,3.5,10.0,0.173506764,1.870606721,19.974780225,10.0,4.580299412,45.40403735,2.6278731965,5.334507569,7.7055262705
NCIH23,OXALIPLATIN,4.0,20.0,0.429616178,2.383499351,11.44131129,5.526599134,2.056504173,32.94666358,-15.95068043,-12.44881777,-0.343189786
NCIH23,PACLITAXEL,4.0,0.04,0.429616178,1.966983939,31.64828919,0.002229019,2.660814591,17.54877076,-12.1936141,-15.08759333,2.022557383
NCIH23,PD325901,1.5,0.1,0.0818201655,1.898306547,22.198212395,0.017586622,0.692259476,47.26710801,5.544999906,-10.397322304,14.134623675
NCIH23,SN-38,2.02,0.005,0.219956854,2.3091580295,21.54480024,0.005,1.43950141,49.22605478,1.5232529205,1.415480225,8.988930487
NCIH23,SORAFENIB,0.04,20.0,0.01029753,2.234816708,11.44131129,10.60554087,2.511558639,0.0,4.424824922,13.4780364,22.27270464
NCIH23,SUNITINIB,3.5,5.0,0.4121344595,1.618073078,39.20609892,4.923106321,2.033612723,0.0,6.874861033,8.1803272085,13.529920005
NCIH23,TEMOZOLOMIDE,2.0,250.0,0.102781945,1.927626515,31.64828919,75.48659523,9.805150552,59.10144016,-10.56497792,-3.783991491,3.3605715
NCIH23,TOPOTECAN,2.2,1.0,0.2421092945,2.04743244,19.307078353,0.078802118,1.833867718,18.81682232,-3.3512946375,-6.553739676,7.986620378
NCIH23,VINBLASTINE,4.0,0.04,1.02306871,2.065864479,38.21487943,0.016271618,1.813586927,0.0,-9.146730701,-3.161181743,8.243527216
NCIH23,VINORELBINE,3.0,0.04,0.394652741,1.966983939,38.21487943,0.01037904,1.378405641,2.573552078,-4.494590423,-6.000612487,9.721292363
NCIH23,ZOLINZA,2.0,4.0,0.394652741,1.815062003,31.64828919,1.37814084,10.0,19.00522486,-7.872344837,2.335460848,8.833367547
NCIH520,5-FU,3.5,10.0,0.519266934,1.7151695445,57.491170555,1.536877962,1.501353797,57.22644821,4.538805759,-4.8984106655,9.922385567
NCIH520,ABT-888,0.7,10.0,0.042569205,1.8224439995,39.2335154,1.0,0.0,100.0,9.5931005875,9.5931005875,9.5931005875
NCIH520,AZD1775,2.0,0.5,0.213312181,1.92308531,47.69645721,0.236267293,10.0,72.57694502,4.530779864,6.082295371,9.565679216
NCIH520,BEZ-235,0.04,0.4,0.011449519,2.352498891,37.31691831,0.02437376,2.13763422,29.52266197,11.20230792,3.143114201,20.80505536
NCIH520,BORTEZOMIB,2.0,0.04,0.06076465,1.427772568,54.98250436,0.002956705,2.356249626,14.52539782,-7.833265659,-19.21307132,2.298624086
NCIH520,CARBOPLATIN,4.0,50.0,1.0,2.13763422,42.55341484,15.35698564,10.0,76.49668232,-4.70507122,-1.83921046,2.803855392
NCIH520,CYCLOPHOSPHAMIDE,4.0,10.0,0.785704377,1.7151695445,45.124936025,1.0,0.0,100.0,6.1045684515,6.1045684515,6.1045684515
