CELL_LINE,COMBINATION_ID,ADDITION_SCORE
MSTO,DINACICLIB.L778123,72.23617127
MSTO,ERLOTINIB.L778123,181.6347637
MSTO,ETOPOSIDE.L778123,159.2325529
MSTO,GEMCITABINE.L778123,97.33396002
MSTO,L778123.LAPATINIB,110.2005906
MSTO,L778123.MK-2206,125.4759551
MSTO,L778123.MK-4827,105.7525735
MSTO,L778123.MK-5108,77.37487234
MSTO,L778123.MK-8669,104.2230617
MSTO,L778123.MK-8776,117.0682401
MSTO,L778123.OXALIPLATIN,92.95527181
MSTO,L778123.PD325901,112.946553
MSTO,L778123.SN-38,93.37397178
MSTO,L778123.SORAFENIB,110.04318
MSTO,L778123.SUNITINIB,58.54302901
MSTO,L778123.TEMOZOLOMIDE,107.9202834
MSTO,L778123.TOPOTECAN,145.3071354
MSTO,L778123.VINORELBINE,118.4611947
MSTO,L778123.ZOLINZA,141.9341168
MSTO,GELDANAMYCIN.L778123,129.5768773
MSTO,ABT-888.LAPATINIB,42.30976442
MSTO,BEZ-235.LAPATINIB,145.1640448
MSTO,BORTEZOMIB.LAPATINIB,134.9608447
MSTO,DASATINIB.LAPATINIB,248.8119205
MSTO,DINACICLIB.LAPATINIB,92.95856089
MSTO,ERLOTINIB.LAPATINIB,259.0460788
MSTO,LAPATINIB.MK-2206,122.4494744
MSTO,LAPATINIB.MK-4827,102.3308516
MSTO,LAPATINIB.MK-5108,54.24584599
MSTO,LAPATINIB.MK-8669,69.47964301
MSTO,LAPATINIB.MK-8776,131.5369379
MSTO,LAPATINIB.OXALIPLATIN,92.39926103
MSTO,LAPATINIB.PD325901,61.95309581
MSTO,LAPATINIB.SN-38,73.29098119
MSTO,LAPATINIB.SORAFENIB,128.1428264
MSTO,LAPATINIB.TOPOTECAN,199.1924
MSTO,GELDANAMYCIN.LAPATINIB,132.1241138
MSTO,ABT-888.MK-2206,73.520727
MSTO,BEZ-235.MK-2206,205.5531341
MSTO,BORTEZOMIB.MK-2206,166.2136619
MSTO,DASATINIB.MK-2206,268.5186886
MSTO,DINACICLIB.MK-2206,121.9250158
MSTO,ERLOTINIB.MK-2206,273.8728166
MSTO,MK-2206.MK-8669,109.7785447
MSTO,MK-2206.MK-8776,155.3195915
MSTO,MK-2206.OXALIPLATIN,116.1203393
MSTO,MK-2206.PD325901,128.2702573
MSTO,MK-2206.SN-38,104.959834
MSTO,MK-2206.SORAFENIB,133.8102526
MSTO,MK-2206.TOPOTECAN,214.2839625
MSTO,GELDANAMYCIN.MK-2206,163.8563717
MSTO,5-FU.MK-4541,57.4937316
MSTO,ABT-888.MK-4541,14.38592199
MSTO,AZD1775.MK-4541,46.8510109
MSTO,BEZ-235.MK-4541,156.5369567
MSTO,BORTEZOMIB.MK-4541,106.1312116
MSTO,CARBOPLATIN.MK-4541,49.40432223
MSTO,CYCLOPHOSPHAMIDE.MK-4541,7.729482224
MSTO,DASATINIB.MK-4541,229.0978425
MSTO,DEXAMETHASONE.MK-4541,45.74292692
MSTO,DINACICLIB.MK-4541,66.53932065
MSTO,DOXORUBICIN.MK-4541,166.374191
MSTO,ERLOTINIB.MK-4541,243.5400551
MSTO,ETOPOSIDE.MK-4541,183.9391669
MSTO,GEMCITABINE.MK-4541,149.1892617
MSTO,L778123.MK-4541,95.69475647
MSTO,LAPATINIB.MK-4541,49.52102132
MSTO,MK-2206.MK-4541,92.25444251
MSTO,MK-4541.MK-4827,76.58180863
MSTO,MK-4541.MK-5108,28.29432116
MSTO,MK-4541.MK-8669,33.28573346
MSTO,MK-4541.MK-8776,109.3278579
MSTO,MK-4541.MRK-003,24.54081719
MSTO,METFORMIN.MK-4541,-0.609110582
MSTO,METHOTREXATE.MK-4541,167.3215328
MSTO,MITOMYCINE.MK-4541,157.4018498
MSTO,MK-4541.OXALIPLATIN,70.61151916
MSTO,MK-4541.PD325901,56.97920219
MSTO,MK-4541.PACLITAXEL,118.6051717
MSTO,MK-4541.SN-38,44.6727544
MSTO,MK-4541.SORAFENIB,121.9426235
MSTO,MK-4541.SUNITINIB,43.83101906
MSTO,MK-4541.TEMOZOLOMIDE,43.32758507
MSTO,MK-4541.TOPOTECAN,184.0141136
MSTO,MK-4541.VINBLASTINE,49.68600938
MSTO,MK-4541.VINORELBINE,55.17765911
MSTO,MK-4541.ZOLINZA,176.8649084
MSTO,GELDANAMYCIN.MK-4541,102.8982322
MSTO,ABT-888.MK-4827,61.13643929
MSTO,BEZ-235.MK-4827,173.2379913
MSTO,BORTEZOMIB.MK-4827,139.6771164
MSTO,DASATINIB.MK-4827,226.7933333
MSTO,DINACICLIB.MK-4827,102.234679
MSTO,ERLOTINIB.MK-4827,231.5115333
MSTO,MK-2206.MK-4827,79.6212156
MSTO,MK-4827.MK-8669,75.84571059
MSTO,MK-4827.MK-8776,130.7239066
MSTO,MK-4827.OXALIPLATIN,97.51118548
MSTO,MK-4827.PD325901,107.2966164
MSTO,MK-4827.SN-38,87.75896014
MSTO,MK-4827.SORAFENIB,113.1717725
MSTO,MK-4827.TOPOTECAN,181.0097946
MSTO,GELDANAMYCIN.MK-4827,137.661869
MSTO,ABT-888.MK-5108,25.13088274
MSTO,BEZ-235.MK-5108,126.6435462
MSTO,BORTEZOMIB.MK-5108,92.49481468
MSTO,DASATINIB.MK-5108,177.3664441
MSTO,DINACICLIB.MK-5108,62.36551462
MSTO,ERLOTINIB.MK-5108,185.6892736
MSTO,MK-2206.MK-5108,83.09362315
MSTO,MK-4827.MK-5108,59.27258974
MSTO,MK-5108.MK-8669,43.24681232
MSTO,MK-5108.MK-8776,91.3537633
MSTO,MK-5108.OXALIPLATIN,62.90581039
MSTO,MK-5108.PD325901,59.29859179
MSTO,MK-5108.SN-38,47.5762931
MSTO,MK-5108.SORAFENIB,92.15622099
MSTO,MK-5108.TOPOTECAN,142.1186951
MSTO,GELDANAMYCIN.MK-5108,90.34552051
MSTO,BEZ-235.MK-8669,170.5686629
MSTO,DINACICLIB.MK-8669,81.84182941
MSTO,MK-8669.MK-8776,122.305714
MSTO,MK-8669.OXALIPLATIN,83.26496503
MSTO,MK-8669.SN-38,61.19046907
MSTO,MK-8669.SORAFENIB,125.760817
MSTO,MK-8669.TOPOTECAN,193.1167918
MSTO,GELDANAMYCIN.MK-8669,119.8889099
MSTO,5-FU.MRK-003,52.80714145
MSTO,ABT-888.MRK-003,22.48019794
MSTO,AZD1775.MRK-003,43.03759397
MSTO,BEZ-235.MRK-003,111.1409309
MSTO,BORTEZOMIB.MRK-003,91.20867714
MSTO,CARBOPLATIN.MRK-003,49.88852329
MSTO,CYCLOPHOSPHAMIDE.MRK-003,21.11751919
MSTO,DASATINIB.MRK-003,178.9743245
MSTO,DEXAMETHASONE.MRK-003,44.54028695
MSTO,DINACICLIB.MRK-003,60.69875465
MSTO,DOXORUBICIN.MRK-003,129.3021996
MSTO,ERLOTINIB.MRK-003,187.9605612
MSTO,ETOPOSIDE.MRK-003,145.9476556
MSTO,GEMCITABINE.MRK-003,112.6231103
MSTO,L778123.MRK-003,77.39984817
MSTO,LAPATINIB.MRK-003,51.46547297
MSTO,MK-2206.MRK-003,81.4461771
MSTO,MK-4827.MRK-003,63.34124315
MSTO,MK-5108.MRK-003,32.0105904
MSTO,MK-8669.MRK-003,40.04372219
MSTO,MK-8776.MRK-003,90.8010856
MSTO,METFORMIN.MRK-003,15.09006125
MSTO,METHOTREXATE.MRK-003,119.9263066
MSTO,MITOMYCINE.MRK-003,124.7557384
MSTO,MRK-003.OXALIPLATIN,61.78132764
MSTO,MRK-003.PD325901,56.71240692
MSTO,MRK-003.PACLITAXEL,101.1840339
MSTO,MRK-003.SN-38,45.33530368
MSTO,MRK-003.SORAFENIB,93.45472139
MSTO,MRK-003.SUNITINIB,38.50212149
MSTO,MRK-003.TEMOZOLOMIDE,47.73825256
MSTO,MRK-003.TOPOTECAN,143.477836
MSTO,MRK-003.VINBLASTINE,52.6984449
MSTO,MRK-003.VINORELBINE,56.56189685
MSTO,MRK-003.ZOLINZA,138.3143397
MSTO,GELDANAMYCIN.MRK-003,88.9671488
MSTO,ABT-888.METFORMIN,5.434550882
MSTO,AZD1775.METFORMIN,10.89868525
MSTO,BEZ-235.METFORMIN,110.7500539
MSTO,BORTEZOMIB.METFORMIN,72.75659179
MSTO,DASATINIB.METFORMIN,164.8929501
MSTO,DINACICLIB.METFORMIN,33.34107539
MSTO,ERLOTINIB.METFORMIN,176.2926084
MSTO,L778123.METFORMIN,67.72007409
MSTO,LAPATINIB.METFORMIN,30.05025446
MSTO,METFORMIN.MK-2206,14.56089544
MSTO,METFORMIN.MK-4827,39.09912262
MSTO,METFORMIN.MK-5108,11.76098112
MSTO,METFORMIN.MK-8669,10.07696674
MSTO,METFORMIN.MK-8776,56.21383133
MSTO,METFORMIN.PD325901,35.67187779
MSTO,METFORMIN.SORAFENIB,133.9798379
MSTO,METFORMIN.SUNITINIB,27.00677452
MSTO,METFORMIN.TEMOZOLOMIDE,15.86136027
MSTO,METFORMIN.ZOLINZA,46.13164255
MSTO,GELDANAMYCIN.METFORMIN,70.30531936
MSTO,ABT-888.METHOTREXATE,126.0256417
MSTO,AZD1775.METHOTREXATE,108.8575082
MSTO,BEZ-235.METHOTREXATE,192.5480323
MSTO,BORTEZOMIB.METHOTREXATE,183.7889093
MSTO,DASATINIB.METHOTREXATE,178.0098816
MSTO,DINACICLIB.METHOTREXATE,150.3590527
MSTO,ERLOTINIB.METHOTREXATE,159.4880746
MSTO,L778123.METHOTREXATE,117.3451989
MSTO,LAPATINIB.METHOTREXATE,159.9988837
MSTO,METHOTREXATE.MK-2206,181.377511
MSTO,METHOTREXATE.MK-4827,142.0651572
MSTO,METHOTREXATE.MK-5108,125.9003639
MSTO,METHOTREXATE.MK-8669,171.9584366
MSTO,METHOTREXATE.MK-8776,157.7945159
MSTO,METHOTREXATE.PD325901,176.0757056
MSTO,METHOTREXATE.SORAFENIB,108.4838272
MSTO,METHOTREXATE.SUNITINIB,79.2163332
MSTO,METHOTREXATE.TEMOZOLOMIDE,173.7034324
MSTO,METHOTREXATE.ZOLINZA,169.5305855
MSTO,GELDANAMYCIN.METHOTREXATE,183.5560992
MSTO,ABT-888.MITOMYCINE,120.2220527
MSTO,AZD1775.MITOMYCINE,113.7025507
MSTO,BEZ-235.MITOMYCINE,222.2133942
MSTO,BORTEZOMIB.MITOMYCINE,199.7095867
MSTO,DASATINIB.MITOMYCINE,266.181387
MSTO,DINACICLIB.MITOMYCINE,157.5743012
MSTO,ERLOTINIB.MITOMYCINE,261.8190624
MSTO,L778123.MITOMYCINE,135.5089985
MSTO,LAPATINIB.MITOMYCINE,175.1986387
MSTO,MITOMYCINE.MK-2206,193.5142584
MSTO,MITOMYCINE.MK-4827,163.2909641
MSTO,MITOMYCINE.MK-5108,124.0894992
MSTO,MITOMYCINE.MK-8669,167.9503421
MSTO,MITOMYCINE.MK-8776,176.6773818
MSTO,MITOMYCINE.PD325901,178.5283676
MSTO,MITOMYCINE.SORAFENIB,125.0295294
MSTO,MITOMYCINE.SUNITINIB,90.15635156
MSTO,MITOMYCINE.TEMOZOLOMIDE,172.4335591
MSTO,MITOMYCINE.ZOLINZA,206.8295159
MSTO,GELDANAMYCIN.MITOMYCINE,198.5693002
MSTO,DINACICLIB.OXALIPLATIN,91.34122059
MSTO,MK-8776.OXALIPLATIN,115.414903
MSTO,OXALIPLATIN.SORAFENIB,98.36491674
MSTO,ABT-888.PD325901,47.76226339
MSTO,BEZ-235.PD325901,184.9264529
MSTO,BORTEZOMIB.PD325901,140.5007208
MSTO,DASATINIB.PD325901,252.4467024
MSTO,DINACICLIB.PD325901,76.57481814
MSTO,MK-8669.PD325901,76.53262938
MSTO,MK-8776.PD325901,135.7775857
MSTO,OXALIPLATIN.PD325901,96.59538199
MSTO,PD325901.SN-38,78.84972513
MSTO,PD325901.SORAFENIB,182.5550191
MSTO,PD325901.TOPOTECAN,201.9834182
MSTO,GELDANAMYCIN.PD325901,137.7447325
MSTO,ABT-888.PACLITAXEL,93.22572491
MSTO,AZD1775.PACLITAXEL,103.5355691
MSTO,BEZ-235.PACLITAXEL,232.3735998
MSTO,BORTEZOMIB.PACLITAXEL,192.8710261
MSTO,DASATINIB.PACLITAXEL,297.5731316
MSTO,DINACICLIB.PACLITAXEL,144.2290015
MSTO,ERLOTINIB.PACLITAXEL,301.106585
MSTO,L778123.PACLITAXEL,141.8140165
MSTO,LAPATINIB.PACLITAXEL,149.0554413
MSTO,MK-2206.PACLITAXEL,181.9959147
MSTO,MK-4827.PACLITAXEL,152.9872679
MSTO,MK-5108.PACLITAXEL,102.4390527
MSTO,MK-8669.PACLITAXEL,136.3319779
MSTO,MK-8776.PACLITAXEL,177.7620313
MSTO,PACLITAXEL.PD325901,154.9003572
MSTO,PACLITAXEL.SORAFENIB,146.3986344
MSTO,PACLITAXEL.SUNITINIB,85.18320335
MSTO,PACLITAXEL.TEMOZOLOMIDE,144.2016956
MSTO,PACLITAXEL.ZOLINZA,230.6902701
MSTO,GELDANAMYCIN.PACLITAXEL,190.555632
MSTO,DINACICLIB.SN-38,79.98101444
MSTO,MK-8776.SN-38,111.8722392
MSTO,SN-38.SORAFENIB,107.6617283
MSTO,DINACICLIB.SORAFENIB,110.7246744
MSTO,MK-8776.SORAFENIB,117.0025241
MSTO,ABT-888.SUNITINIB,34.85927568
MSTO,AZD1775.SUNITINIB,41.02140716
MSTO,BEZ-235.SUNITINIB,95.90751415
MSTO,BORTEZOMIB.SUNITINIB,77.82555926
MSTO,DASATINIB.SUNITINIB,124.9573743
MSTO,DINACICLIB.SUNITINIB,57.23959054
MSTO,ERLOTINIB.SUNITINIB,127.3170512
MSTO,LAPATINIB.SUNITINIB,57.71698058
MSTO,MK-2206.SUNITINIB,72.84757286
MSTO,MK-4827.SUNITINIB,61.16393536
MSTO,MK-5108.SUNITINIB,39.23740768
MSTO,MK-8669.SUNITINIB,51.89292734
MSTO,MK-8776.SUNITINIB,72.58903929
MSTO,OXALIPLATIN.SUNITINIB,54.41777383
MSTO,PD325901.SUNITINIB,60.3924393
MSTO,SN-38.SUNITINIB,49.4434556
MSTO,SORAFENIB.SUNITINIB,62.16580581
MSTO,SUNITINIB.TEMOZOLOMIDE,55.49522124
MSTO,SUNITINIB.TOPOTECAN,99.7029172
MSTO,GELDANAMYCIN.SUNITINIB,76.74489668
MSTO,ABT-888.TEMOZOLOMIDE,37.78189022
MSTO,AZD1775.TEMOZOLOMIDE,63.06142523
MSTO,BEZ-235.TEMOZOLOMIDE,176.6538334
MSTO,BORTEZOMIB.TEMOZOLOMIDE,130.3604105
MSTO,DASATINIB.TEMOZOLOMIDE,245.7935182
MSTO,DINACICLIB.TEMOZOLOMIDE,88.7177511
MSTO,ERLOTINIB.TEMOZOLOMIDE,256.7235391
MSTO,LAPATINIB.TEMOZOLOMIDE,78.53343083
MSTO,MK-2206.TEMOZOLOMIDE,117.6157692
MSTO,MK-4827.TEMOZOLOMIDE,98.20717208
MSTO,MK-5108.TEMOZOLOMIDE,50.04993554
MSTO,MK-8669.TEMOZOLOMIDE,63.62268911
MSTO,MK-8776.TEMOZOLOMIDE,128.0154114
MSTO,OXALIPLATIN.TEMOZOLOMIDE,88.91471056
MSTO,PD325901.TEMOZOLOMIDE,85.38314053
MSTO,SN-38.TEMOZOLOMIDE,68.67487884
MSTO,SORAFENIB.TEMOZOLOMIDE,127.2341377
MSTO,TEMOZOLOMIDE.TOPOTECAN,196.8746775
MSTO,GELDANAMYCIN.TEMOZOLOMIDE,127.4566292
MSTO,BEZ-235.TOPOTECAN,238.3399184
MSTO,DINACICLIB.TOPOTECAN,175.7964229
MSTO,MK-8776.TOPOTECAN,191.8088514
MSTO,SORAFENIB.TOPOTECAN,128.9340282
MSTO,ABT-888.VINBLASTINE,30.24888884
MSTO,AZD1775.VINBLASTINE,69.02411567
MSTO,BEZ-235.VINBLASTINE,157.0542066
MSTO,BORTEZOMIB.VINBLASTINE,122.8722083
MSTO,DASATINIB.VINBLASTINE,263.9850311
MSTO,DINACICLIB.VINBLASTINE,97.03822625
MSTO,ERLOTINIB.VINBLASTINE,275.2618875
MSTO,L778123.VINBLASTINE,77.88214344
MSTO,LAPATINIB.VINBLASTINE,86.91755114
MSTO,MK-2206.VINBLASTINE,128.2075327
MSTO,MK-4827.VINBLASTINE,107.0998918
MSTO,MK-5108.VINBLASTINE,55.74790723
MSTO,MK-8669.VINBLASTINE,71.15711537
MSTO,MK-8776.VINBLASTINE,138.575278
MSTO,PD325901.VINBLASTINE,69.02324344
MSTO,SORAFENIB.VINBLASTINE,136.286951
MSTO,SUNITINIB.VINBLASTINE,60.45996629
MSTO,TEMOZOLOMIDE.VINBLASTINE,80.90526142
MSTO,VINBLASTINE.ZOLINZA,204.1369949
MSTO,GELDANAMYCIN.VINBLASTINE,118.9954707
MSTO,ABT-888.VINORELBINE,46.85537631
MSTO,AZD1775.VINORELBINE,71.77407384
MSTO,BEZ-235.VINORELBINE,193.9377374
MSTO,BORTEZOMIB.VINORELBINE,145.7575848
MSTO,DASATINIB.VINORELBINE,266.6614142
MSTO,DINACICLIB.VINORELBINE,100.7985042
MSTO,ERLOTINIB.VINORELBINE,75.04767215
MSTO,LAPATINIB.VINORELBINE,91.86885229
MSTO,MK-2206.VINORELBINE,132.4935243
MSTO,MK-4827.VINORELBINE,110.7563117
MSTO,MK-5108.VINORELBINE,59.46837346
MSTO,MK-8669.VINORELBINE,76.35041001
MSTO,MK-8776.VINORELBINE,141.6977757
MSTO,PD325901.VINORELBINE,98.99772801
MSTO,SORAFENIB.VINORELBINE,137.092675
MSTO,SUNITINIB.VINORELBINE,62.42997512
MSTO,TEMOZOLOMIDE.VINORELBINE,85.94887823
MSTO,VINORELBINE.ZOLINZA,206.2528257
MSTO,GELDANAMYCIN.VINORELBINE,142.7555221
MSTO,ABT-888.ZOLINZA,134.4018469
MSTO,AZD1775.ZOLINZA,123.1155273
MSTO,BEZ-235.ZOLINZA,232.7961566
MSTO,BORTEZOMIB.ZOLINZA,213.3757577
MSTO,DASATINIB.ZOLINZA,273.8569944
MSTO,DINACICLIB.ZOLINZA,170.4255144
MSTO,ERLOTINIB.ZOLINZA,267.1806446
MSTO,GEMCITABINE.ZOLINZA,137.4090513
MSTO,LAPATINIB.ZOLINZA,192.4287086
MSTO,MK-2206.ZOLINZA,208.0292959
MSTO,MK-4827.ZOLINZA,175.6910527
MSTO,MK-5108.ZOLINZA,137.1085598
MSTO,MK-8669.ZOLINZA,186.1735533
MSTO,MK-8776.ZOLINZA,186.9111444
MSTO,OXALIPLATIN.ZOLINZA,153.4125915
MSTO,PD325901.ZOLINZA,195.3022074
MSTO,SN-38.ZOLINZA,162.2090675
MSTO,SORAFENIB.ZOLINZA,126.9114268
MSTO,SUNITINIB.ZOLINZA,96.81647406
MSTO,TEMOZOLOMIDE.ZOLINZA,190.0424925
MSTO,TOPOTECAN.ZOLINZA,217.0827276
MSTO,GELDANAMYCIN.ZOLINZA,212.4733477
MSTO,BEZ-235.GELDANAMYCIN,212.3008261
MSTO,DINACICLIB.GELDANAMYCIN,112.2939292
MSTO,GELDANAMYCIN.MK-8776,161.5762164
MSTO,GELDANAMYCIN.OXALIPLATIN,122.2365191
MSTO,GELDANAMYCIN.SN-38,112.9649102
MSTO,GELDANAMYCIN.SORAFENIB,181.1700699
MSTO,GELDANAMYCIN.TOPOTECAN,218.624779
NCIH1650,5-FU.ABT-888,44.33413114
NCIH1650,5-FU.AZD1775,54.15317321
NCIH1650,5-FU.BEZ-235,127.2866314
NCIH1650,5-FU.BORTEZOMIB,223.8561971
NCIH1650,5-FU.DASATINIB,208.2115715
NCIH1650,5-FU.DINACICLIB,81.17276242
NCIH1650,5-FU.ERLOTINIB,156.492902
NCIH1650,5-FU.L778123,60.62611547
NCIH1650,5-FU.LAPATINIB,140.8239874
NCIH1650,5-FU.MK-2206,79.61531839
NCIH1650,5-FU.MK-4827,40.83420377
NCIH1650,5-FU.MK-5108,45.46776063
NCIH1650,5-FU.MK-8669,70.54052517
NCIH1650,5-FU.MK-8776,81.41620835
NCIH1650,5-FU.MK-8776,101.6754055
NCIH1650,5-FU.PD325901,59.39243647
NCIH1650,5-FU.SORAFENIB,65.59277089
NCIH1650,5-FU.SUNITINIB,39.54320835
NCIH1650,5-FU.TEMOZOLOMIDE,29.88364465
NCIH1650,5-FU.ZOLINZA,67.23335747
NCIH1650,5-FU.GELDANAMYCIN,193.3879258
NCIH1650,ABT-888.BEZ-235,110.9318025
NCIH1650,ABT-888.DINACICLIB,64.76007264
NCIH1650,ABT-888.MK-8669,48.10516876
NCIH1650,ABT-888.MK-8776,65.02896733
NCIH1650,ABT-888.OXALIPLATIN,52.71476871
NCIH1650,ABT-888.SN-38,21.93286266
NCIH1650,ABT-888.SORAFENIB,58.70481972
NCIH1650,ABT-888.TOPOTECAN,75.2687178
NCIH1650,ABT-888.GELDANAMYCIN,183.8840162
NCIH1650,ABT-888.AZD1775,41.74704295
NCIH1650,AZD1775.BEZ-235,109.0082622
NCIH1650,AZD1775.BEZ-235,135.0238637
NCIH1650,AZD1775.BORTEZOMIB,184.5201813
NCIH1650,AZD1775.DASATINIB,173.0070075
NCIH1650,AZD1775.DASATINIB,184.8795304
NCIH1650,AZD1775.DINACICLIB,71.42804391
NCIH1650,AZD1775.ERLOTINIB,131.8933707
NCIH1650,AZD1775.LAPATINIB,119.6411688
NCIH1650,AZD1775.MK-2206,71.73200128
NCIH1650,AZD1775.MK-4827,39.96230438
NCIH1650,AZD1775.MK-5108,42.48776423
NCIH1650,AZD1775.MK-8669,64.68349063
NCIH1650,AZD1775.MK-8776,71.61840481
NCIH1650,AZD1775.MK-8776,97.79276672
NCIH1650,AZD1775.OXALIPLATIN,59.61759514
NCIH1650,AZD1775.PD325901,55.96631803
NCIH1650,AZD1775.SN-38,41.14582292
NCIH1650,AZD1775.SORAFENIB,55.68159488
NCIH1650,AZD1775.TOPOTECAN,79.11423142
NCIH1650,AZD1775.GELDANAMYCIN,160.7145798
NCIH1650,BEZ-235.DINACICLIB,156.9700253
NCIH1650,BEZ-235.MK-8776,157.2209754
NCIH1650,BEZ-235.OXALIPLATIN,133.3399317
NCIH1650,BEZ-235.SN-38,117.1397676
NCIH1650,BEZ-235.SORAFENIB,108.0763954
NCIH1650,ABT-888.BORTEZOMIB,217.5963218
NCIH1650,BEZ-235.BORTEZOMIB,318.0720352
NCIH1650,BORTEZOMIB.DASATINIB,370.3509624
NCIH1650,BORTEZOMIB.DINACICLIB,256.8685171
NCIH1650,BORTEZOMIB.MK-8669,297.024127
NCIH1650,BORTEZOMIB.MK-8776,256.9645692
NCIH1650,BORTEZOMIB.OXALIPLATIN,222.5687903
NCIH1650,BORTEZOMIB.SN-38,241.9064845
NCIH1650,BORTEZOMIB.SORAFENIB,150.0010247
NCIH1650,BORTEZOMIB.TOPOTECAN,262.8764781
NCIH1650,BORTEZOMIB.GELDANAMYCIN,344.6853998
NCIH1650,ABT-888.CARBOPLATIN,19.67531137
NCIH1650,AZD1775.CARBOPLATIN,41.80324907
NCIH1650,BEZ-235.CARBOPLATIN,123.5443655
NCIH1650,BORTEZOMIB.CARBOPLATIN,261.7092331
NCIH1650,CARBOPLATIN.DASATINIB,234.8763237
NCIH1650,CARBOPLATIN.DINACICLIB,66.97231566
NCIH1650,CARBOPLATIN.ERLOTINIB,165.0373104
NCIH1650,CARBOPLATIN.L778123,51.06427456
NCIH1650,CARBOPLATIN.LAPATINIB,142.6193416
NCIH1650,CARBOPLATIN.MK-2206,55.33964078
NCIH1650,CARBOPLATIN.MK-4827,8.784635247
NCIH1650,CARBOPLATIN.MK-5108,22.19770616
NCIH1650,CARBOPLATIN.MK-8669,42.06276163
NCIH1650,CARBOPLATIN.MK-8776,67.32062078
NCIH1650,CARBOPLATIN.PD325901,26.11286905
NCIH1650,CARBOPLATIN.SORAFENIB,66.70510258
NCIH1650,CARBOPLATIN.SUNITINIB,29.43524087
NCIH1650,CARBOPLATIN.TEMOZOLOMIDE,-16.10621193
NCIH1650,CARBOPLATIN.ZOLINZA,47.02880628
NCIH1650,CARBOPLATIN.GELDANAMYCIN,218.0008629
NCIH1650,ABT-888.CYCLOPHOSPHAMIDE,7.710408375
NCIH1650,AZD1775.CYCLOPHOSPHAMIDE,28.22583011
NCIH1650,BEZ-235.CYCLOPHOSPHAMIDE,93.10697571
NCIH1650,BORTEZOMIB.CYCLOPHOSPHAMIDE,210.7737991
NCIH1650,CYCLOPHOSPHAMIDE.DASATINIB,187.0018705
NCIH1650,CYCLOPHOSPHAMIDE.DINACICLIB,46.8721844
NCIH1650,CYCLOPHOSPHAMIDE.ERLOTINIB,128.3834169
NCIH1650,CYCLOPHOSPHAMIDE.L778123,36.11289627
NCIH1650,CYCLOPHOSPHAMIDE.LAPATINIB,109.2913624
NCIH1650,CYCLOPHOSPHAMIDE.MK-2206,35.02105673
NCIH1650,CYCLOPHOSPHAMIDE.MK-4827,-2.780835714
NCIH1650,CYCLOPHOSPHAMIDE.MK-5108,10.04474768
NCIH1650,CYCLOPHOSPHAMIDE.MK-8669,23.6532871
NCIH1650,CYCLOPHOSPHAMIDE.MK-8776,47.16881522
NCIH1650,CYCLOPHOSPHAMIDE.PD325901,10.06970955
NCIH1650,CYCLOPHOSPHAMIDE.SORAFENIB,51.19776862
NCIH1650,CYCLOPHOSPHAMIDE.SUNITINIB,19.45723781
NCIH1650,CYCLOPHOSPHAMIDE.TEMOZOLOMIDE,-25.88577779
NCIH1650,CYCLOPHOSPHAMIDE.ZOLINZA,29.88748028
NCIH1650,CYCLOPHOSPHAMIDE.GELDANAMYCIN,173.5258801
NCIH1650,ABT-888.DASATINIB,198.0628142
NCIH1650,BEZ-235.DASATINIB,308.5789089
NCIH1650,DASATINIB.DINACICLIB,242.6064112
NCIH1650,DASATINIB.MK-8669,273.4180897
NCIH1650,DASATINIB.MK-8776,242.7621347
NCIH1650,DASATINIB.MK-8776,261.0767769
NCIH1650,DASATINIB.OXALIPLATIN,209.3083845
NCIH1650,DASATINIB.SN-38,218.0992372
NCIH1650,DASATINIB.SORAFENIB,147.2217663
NCIH1650,DASATINIB.TOPOTECAN,250.6702432
NCIH1650,DASATINIB.GELDANAMYCIN,351.3134935
NCIH1650,ABT-888.DEXAMETHASONE,29.06072908
NCIH1650,AZD1775.DEXAMETHASONE,43.34054398
NCIH1650,BEZ-235.DEXAMETHASONE,113.0324927
NCIH1650,BORTEZOMIB.DEXAMETHASONE,218.4003693
NCIH1650,DASATINIB.DEXAMETHASONE,199.3663678
NCIH1650,DEXAMETHASONE.DINACICLIB,66.8681948
NCIH1650,DEXAMETHASONE.ERLOTINIB,144.7702415
NCIH1650,DEXAMETHASONE.L778123,50.40322647
NCIH1650,DEXAMETHASONE.LAPATINIB,127.6737552
NCIH1650,DEXAMETHASONE.MK-2206,61.01791659
NCIH1650,DEXAMETHASONE.MK-4827,22.64517263
NCIH1650,DEXAMETHASONE.MK-5108,30.6950975
NCIH1650,DEXAMETHASONE.MK-8669,50.9868702
NCIH1650,DEXAMETHASONE.MK-8776,67.13382072
NCIH1650,DEXAMETHASONE.PD325901,38.82309556
NCIH1650,DEXAMETHASONE.SORAFENIB,59.58954018
NCIH1650,DEXAMETHASONE.SUNITINIB,31.16664036
NCIH1650,DEXAMETHASONE.TEMOZOLOMIDE,6.625801176
NCIH1650,DEXAMETHASONE.ZOLINZA,51.65879119
NCIH1650,DEXAMETHASONE.GELDANAMYCIN,185.1047425
NCIH1650,DINACICLIB.MK-8776,105.4566167
NCIH1650,ABT-888.DOXORUBICIN,90.72253225
NCIH1650,AZD1775.DOXORUBICIN,86.80199001
NCIH1650,BEZ-235.DOXORUBICIN,169.8573977
