SKOV3.ABT-888,CDK4,PARP1,0.6355,gex
SKOV3.ABT-888,CDK4,PARP2,0.554,gex
SKOV3.ABT-888,NHP2,PARP1,0.545,gex
SKOV3.ABT-888,CHEK1,PARP1,0.56,gex
SKOV3.ABT-888,KIAA1524,PARP1,0.1775,gex
SKOV3.ABT-888,PARP1,RAD21,0.855,gex
SKOV3.ABT-888,PARP2,RAD21,0.855,gex
SKOV3.ABT-888,PARP1,RRM1,0.521,gex
SKOV3.ABT-888,PARP2,RRM1,0.527,gex
SKOV3.ABT-888,PARP1,RAD9A,0.56,gex
SKOV3.ABT-888,PARP2,RAD9A,0.53,gex
SKOV3.ABT-888,PARP1,POLE,0.548,gex
SKOV3.ABT-888,PARP2,POLE,0.536,gex
SKOV3.MK-8669,MTOR,RAD51,0.554,gex
SKOV3.MK-8669,CDK4,MTOR,0.557,gex
SKOV3.MK-8669,MTOR,NHP2,0.557,gex
SKOV3.MK-8669,MTOR,RRM1,0.536,gex
SKOV3.MK-8669,MTOR,RAD9A,0.554,gex
SKOV3.MK-8669,MTOR,POLE,0.542,gex
SKOV3.GEMCITABINE,RAD51,RRM1,0.5,gex
SKOV3.GEMCITABINE,ASPM,RRM1,0.5,gex
SKOV3.GEMCITABINE,ASPM,TYMS,0.5,gex
SKOV3.GEMCITABINE,ASPM,CMPK1,0.5,gex
SKOV3.GEMCITABINE,LRRC40,RRM1,0.17,gex
SKOV3.GEMCITABINE,AURKA,RRM1,0.563,gex
SKOV3.GEMCITABINE,AURKA,TYMS,0.563,gex
SKOV3.GEMCITABINE,AURKA,CMPK1,0.563,gex
SKOV3.GEMCITABINE,CKS2,RRM1,0.452,gex
SKOV3.GEMCITABINE,CKS2,TYMS,0.452,gex
SKOV3.GEMCITABINE,CKS2,CMPK1,0.452,gex
SKOV3.GEMCITABINE,CSE1L,RRM1,0.5,gex
SKOV3.GEMCITABINE,CSE1L,TYMS,0.5,gex
SKOV3.GEMCITABINE,CMPK1,CSE1L,0.5,gex
SKOV3.GEMCITABINE,DUT,TYMS,0.56,gex
SKOV3.GEMCITABINE,CDK4,RRM1,0.521,gex
SKOV3.GEMCITABINE,KIF11,TYMS,0.203,gex
SKOV3.GEMCITABINE,BARD1,TYMS,0.2,gex
SKOV3.GEMCITABINE,NHP2,RRM1,0.515,gex
SKOV3.GEMCITABINE,CHEK1,RRM1,0.647,gex
SKOV3.GEMCITABINE,CHEK1,TYMS,0.647,gex
SKOV3.GEMCITABINE,CHEK1,CMPK1,0.647,gex
SKOV3.GEMCITABINE,RRM1,TOPBP1,0.191,gex
SKOV3.GEMCITABINE,RRM1,TYMS,0.5,gex
SKOV3.GEMCITABINE,CMPK1,RRM1,0.5,gex
SKOV3.GEMCITABINE,PBK,TYMS,0.191,gex
SKOV3.GEMCITABINE,RAD9A,RRM1,0.536,gex
SKOV3.GEMCITABINE,RRM1,TYMS,0.5,gex
SKOV3.GEMCITABINE,POLE,RRM1,0.509,gex
SKOV3.PACLITAXEL,TUBA1B,TUBB,0.194,gex
SKOV3.SUNITINIB,DBF4,PDGFRA,0.557,gex
SKOV3.SUNITINIB,DBF4,PDGFRB,0.557,gex
SKOV3.SUNITINIB,DBF4,KIT,0.557,gex
SKOV3.SUNITINIB,KDR,RAD51,0.548,gex
SKOV3.SUNITINIB,CDK4,KDR,0.551,gex
SKOV3.SUNITINIB,KDR,NHP2,0.53,gex
SKOV3.SUNITINIB,PDGFRB,WEE1,0.1775,gex
SKOV3.SUNITINIB,KDR,WEE1,0.1775,gex
SKOV3.SUNITINIB,KDR,RRM1,0.675,gex
SKOV3.SUNITINIB,KDR,RAD9A,0.548,gex
SKOV3.SUNITINIB,KDR,TYMS,0.473,gex
SKOV3.SUNITINIB,KDR,POLE,0.503,gex
SKOV3.ETOPOSIDE,RAD51,TOP2A,0.212,gex
SKOV3.ETOPOSIDE,POLE2,TOP2A,0.2,gex
SKOV3.ETOPOSIDE,STMN1,TOP2A,0.209,gex
SKOV3.ETOPOSIDE,CENPF,TOP2A,0.224,gex
SKOV3.ETOPOSIDE,ATAD2,TOP2A,0.2,gex
SKOV3.L778123,FNTA,GTF2B,0.155,gex
SKOV3.LAPATINIB,EGFR,RAD51,0.515,gex
SKOV3.LAPATINIB,AURKA,EGFR,0.8325,gex
SKOV3.LAPATINIB,CDK4,EGFR,0.545,gex
SKOV3.LAPATINIB,CENPE,ERBB2,0.1775,gex
SKOV3.LAPATINIB,EGFR,NHP2,0.536,gex
SKOV3.LAPATINIB,EGFR,KIAA1524,0.56,gex
SKOV3.LAPATINIB,EGFR,RRM1,0.521,gex
SKOV3.LAPATINIB,EGFR,RAD9A,0.554,gex
SKOV3.LAPATINIB,EGFR,POLE,0.533,gex
SKOV3.MK-2206,AKT1,CDK4,0.56,gex
SKOV3.MK-2206,AKT1,KIAA1524,0.304,gex
SKOV3.MK-2206,AKT1,MAD2L1,0.1775,gex
SKOV3.MK-2206,AKT1,RRM2,0.1775,gex
SKOV3.DOXORUBICIN,DNMT1,STIL,0.2,gex
SKOV3.DOXORUBICIN,CHEK1,TOP1,0.1775,gex
SKOV3.DINACICLIB,CDK2,RAD51,0.551,gex
SKOV3.DINACICLIB,CDK2,RAD51AP1,0.2,gex
SKOV3.DINACICLIB,CDK1,STIL,0.203,gex
SKOV3.DINACICLIB,CDK2,CDK4,0.6355,gex
SKOV3.DINACICLIB,CDK2,NHP2,0.545,gex
SKOV3.DINACICLIB,CDK1,CHEK1,0.1775,gex
SKOV3.DINACICLIB,CDK1,MAD2L1,0.182,gex
SKOV3.DINACICLIB,CDK2,RRM1,0.551,gex
SKOV3.DINACICLIB,CDK1,CDK9,0.1775,gex
SKOV3.DINACICLIB,CDK2,RAD9A,0.551,gex
SKOV3.DINACICLIB,CDK2,POLE,0.557,gex
SKOV3.MK-8776,CHEK1,MRE11A,0.71,gex
SKOV3.MK-8776,CHEK1,SMC2,0.2,gex
SKOV3.MK-8776,CDC25C,CHEK1,0.1775,gex
SKOV3.MK-8776,CHEK1,RRM1,0.647,gex
SKOV3.MK-8776,CDK1,CHEK1,0.1775,gex
SKOV3.MK-8776,CHEK1,TYMS,0.647,gex
SKOV3.MK-8776,CHEK1,KNTC1,0.197,gex
SKOV3.METHOTREXATE,DHFR,SMC2,0.182,gex
SKOV3.MK-5108,AURKA,BIRC5,0.2,gex
SKOV3.MK-5108,AURKA,TUBB1,0.5,gex
SKOV3.MK-5108,AURKA,NCAPH,0.2,gex
SKOV3.MK-5108,AURKA,KIF2C,0.167,gex
SKOV3.MK-5108,AURKA,RRM1,0.563,gex
SKOV3.MK-5108,AURKA,TYMS,0.563,gex
SKOV3.5-FU,ASPM,TYMS,0.5,gex
SKOV3.5-FU,AURKA,TYMS,0.563,gex
SKOV3.5-FU,CKS2,TYMS,0.452,gex
SKOV3.5-FU,CSE1L,TYMS,0.5,gex
SKOV3.5-FU,DUT,TYMS,0.56,gex
SKOV3.5-FU,KIF11,TYMS,0.203,gex
SKOV3.5-FU,BARD1,TYMS,0.2,gex
SKOV3.5-FU,CHEK1,TYMS,0.647,gex
SKOV3.5-FU,RRM1,TYMS,0.5,gex
SKOV3.5-FU,PBK,TYMS,0.191,gex
SKOV3.DASATINIB,DBF4,KIT,0.557,gex
SKOV3.TOPOTECAN,CHEK1,TOP1,0.1775,gex
SKOV3.BEZ-235,MTOR,RAD51,0.554,gex
SKOV3.BEZ-235,CDK4,PIK3CA,0.56,gex
SKOV3.BEZ-235,CDK4,MTOR,0.557,gex
SKOV3.BEZ-235,MTOR,NHP2,0.557,gex
SKOV3.BEZ-235,CHEK1,PIK3CA,0.1775,gex
SKOV3.BEZ-235,MTOR,RRM1,0.536,gex
SKOV3.BEZ-235,MTOR,RAD9A,0.554,gex
SKOV3.BEZ-235,MTOR,POLE,0.542,gex
SKOV3.SN-38,RAD51,TOP2A,0.212,gex
SKOV3.SN-38,POLE2,TOP2A,0.2,gex
SKOV3.SN-38,STMN1,TOP2A,0.209,gex
SKOV3.SN-38,CENPF,TOP2A,0.224,gex
SKOV3.SN-38,CHEK1,TOP1,0.1775,gex
SKOV3.SN-38,ATAD2,TOP2A,0.2,gex
SKOV3.ERLOTINIB,EGFR,RAD51,0.515,gex
SKOV3.ERLOTINIB,AURKA,EGFR,0.8325,gex
SKOV3.ERLOTINIB,CDK4,EGFR,0.545,gex
SKOV3.ERLOTINIB,EGFR,NHP2,0.536,gex
SKOV3.ERLOTINIB,EGFR,KIAA1524,0.56,gex
SKOV3.ERLOTINIB,EGFR,RRM1,0.521,gex
SKOV3.ERLOTINIB,EGFR,RAD9A,0.554,gex
SKOV3.ERLOTINIB,EGFR,POLE,0.533,gex
UWB1289.SORAFENIB,CST4,PDGFRA,0.506,gex
UWB1289.SORAFENIB,CST4,PDGFRB,0.506,gex
UWB1289.SORAFENIB,CST4,KIT,0.506,gex
UWB1289.SORAFENIB,PDGFRA,UBE3A,0.509,gex
UWB1289.SORAFENIB,PDGFRB,UBE3A,0.509,gex
UWB1289.SORAFENIB,KIT,UBE3A,0.509,gex
UWB1289.SORAFENIB,ATP7A,PDGFRA,0.509,gex
UWB1289.SORAFENIB,ATP7A,PDGFRB,0.509,gex
UWB1289.SORAFENIB,ATP7A,KIT,0.509,gex
UWB1289.GEMCITABINE,PDPK1,RRM1,0.47,gex
UWB1289.GEMCITABINE,PDPK1,TYMS,0.47,gex
UWB1289.GEMCITABINE,CMPK1,PDPK1,0.47,gex
UWB1289.SUNITINIB,CST4,PDGFRA,0.506,gex
UWB1289.SUNITINIB,CST4,PDGFRB,0.506,gex
UWB1289.SUNITINIB,CST4,KIT,0.506,gex
UWB1289.SUNITINIB,PDGFRA,UBE3A,0.509,gex
UWB1289.SUNITINIB,PDGFRB,UBE3A,0.509,gex
UWB1289.SUNITINIB,KIT,UBE3A,0.509,gex
UWB1289.SUNITINIB,ATP7A,PDGFRA,0.509,gex
UWB1289.SUNITINIB,ATP7A,PDGFRB,0.509,gex
UWB1289.SUNITINIB,ATP7A,KIT,0.509,gex
UWB1289.5-FU,PDPK1,TYMS,0.47,gex
UWB1289.DASATINIB,CST4,KIT,0.506,gex
UWB1289.DASATINIB,KIT,UBE3A,0.509,gex
UWB1289.DASATINIB,ATP7A,KIT,0.509,gex
VCAP.MK-4827,PARP1,TNFRSF10B,0.56,gex
VCAP.MK-4827,PARP2,TNFRSF10B,0.551,gex
VCAP.MK-4827,PARP1,SESN2,0.554,gex
VCAP.MK-4827,PARP2,SESN2,0.557,gex
VCAP.MK-4827,PARP1,STAT3,0.273125,gex
VCAP.MK-4827,ATR,PARP1,0.4305,gex
VCAP.SORAFENIB,LAPTM4B,PDGFRA,0.506,gex
VCAP.SORAFENIB,LAPTM4B,PDGFRB,0.506,gex
VCAP.SORAFENIB,KIT,LAPTM4B,0.506,gex
VCAP.SORAFENIB,CARS,PDGFRA,0.506,gex
VCAP.SORAFENIB,CARS,PDGFRB,0.506,gex
VCAP.SORAFENIB,CARS,KIT,0.506,gex
VCAP.SORAFENIB,KDR,TNFRSF10B,0.554,gex
VCAP.SORAFENIB,PDGFRA,PYROXD1,0.503,gex
VCAP.SORAFENIB,PDGFRB,PYROXD1,0.503,gex
VCAP.SORAFENIB,KIT,PYROXD1,0.503,gex
VCAP.SORAFENIB,KDR,SESN2,0.554,gex
VCAP.SORAFENIB,ITGB1,PDGFRA,0.503,gex
VCAP.SORAFENIB,ITGB1,PDGFRB,0.503,gex
VCAP.SORAFENIB,ITGB1,KIT,0.503,gex
VCAP.SORAFENIB,CTSB,PDGFRA,0.506,gex
VCAP.SORAFENIB,CTSB,PDGFRB,0.506,gex
VCAP.SORAFENIB,CTSB,KIT,0.506,gex
VCAP.SORAFENIB,PDGFRA,PPP1R2,0.506,gex
VCAP.SORAFENIB,PDGFRB,PPP1R2,0.506,gex
VCAP.SORAFENIB,KIT,PPP1R2,0.506,gex
VCAP.ABT-888,PARP1,TNFRSF10B,0.56,gex
VCAP.ABT-888,PARP2,TNFRSF10B,0.551,gex
VCAP.ABT-888,PARP1,SESN2,0.554,gex
VCAP.ABT-888,PARP2,SESN2,0.557,gex
VCAP.ABT-888,PARP1,STAT3,0.273125,gex
VCAP.ABT-888,ATR,PARP1,0.4305,gex
VCAP.MK-8669,MTOR,TNFRSF10B,0.554,gex
VCAP.MK-8669,MTOR,SESN2,0.551,gex
VCAP.MK-8669,MAP1LC3B,MTOR,0.1775,gex
VCAP.MK-8669,ATR,MTOR,0.56,gex
VCAP.GEMCITABINE,CARS,RRM1,0.5,gex
VCAP.GEMCITABINE,CARS,TYMS,0.5,gex
VCAP.GEMCITABINE,CARS,CMPK1,0.5,gex
VCAP.GEMCITABINE,RRM1,TNFRSF10B,0.53,gex
VCAP.GEMCITABINE,RRM1,SESN2,0.53,gex
VCAP.GEMCITABINE,CDC42BPA,RRM1,0.479,gex
VCAP.GEMCITABINE,CDC42BPA,TYMS,0.479,gex
VCAP.GEMCITABINE,CDC42BPA,CMPK1,0.479,gex
VCAP.GEMCITABINE,ATR,RRM1,0.62,gex
VCAP.GEMCITABINE,ATR,TYMS,0.62,gex
VCAP.GEMCITABINE,ATR,CMPK1,0.62,gex
VCAP.SUNITINIB,LAPTM4B,PDGFRA,0.506,gex
VCAP.SUNITINIB,LAPTM4B,PDGFRB,0.506,gex
VCAP.SUNITINIB,KIT,LAPTM4B,0.506,gex
VCAP.SUNITINIB,CARS,PDGFRA,0.506,gex
VCAP.SUNITINIB,CARS,PDGFRB,0.506,gex
VCAP.SUNITINIB,CARS,KIT,0.506,gex
VCAP.SUNITINIB,KDR,TNFRSF10B,0.554,gex
VCAP.SUNITINIB,PDGFRA,PYROXD1,0.503,gex
VCAP.SUNITINIB,PDGFRB,PYROXD1,0.503,gex
VCAP.SUNITINIB,KIT,PYROXD1,0.503,gex
VCAP.SUNITINIB,KDR,SESN2,0.554,gex
VCAP.SUNITINIB,ITGB1,PDGFRA,0.503,gex
VCAP.SUNITINIB,ITGB1,PDGFRB,0.503,gex
VCAP.SUNITINIB,ITGB1,KIT,0.503,gex
VCAP.SUNITINIB,CTSB,PDGFRA,0.506,gex
VCAP.SUNITINIB,CTSB,PDGFRB,0.506,gex
VCAP.SUNITINIB,CTSB,KIT,0.506,gex
VCAP.SUNITINIB,PDGFRA,PPP1R2,0.506,gex
VCAP.SUNITINIB,PDGFRB,PPP1R2,0.506,gex
VCAP.SUNITINIB,KIT,PPP1R2,0.506,gex
VCAP.L778123,ARPC5,FNTA,0.164,gex
VCAP.LAPATINIB,EGFR,TNFRSF10B,0.512,gex
VCAP.LAPATINIB,EGFR,SESN2,0.548,gex
VCAP.LAPATINIB,BAG3,EGFR,0.173,gex
VCAP.LAPATINIB,EGFR,STAT3,0.85,gex
VCAP.LAPATINIB,EGFR,FLNA,0.855,gex
VCAP.MK-2206,AKT1,TNFRSF10B,0.1775,gex
VCAP.DINACICLIB,CDK2,TNFRSF10B,0.557,gex
VCAP.DINACICLIB,CDK2,SESN2,0.557,gex
VCAP.DINACICLIB,ATR,CDK1,0.1775,gex
VCAP.MK-8776,ATR,CHEK1,0.34334375,gex
VCAP.MK-5108,AURKA,STAT3,0.56,gex
VCAP.5-FU,CARS,TYMS,0.5,gex
VCAP.5-FU,CDC42BPA,TYMS,0.479,gex
VCAP.5-FU,ATR,TYMS,0.62,gex
VCAP.DASATINIB,KIT,LAPTM4B,0.506,gex
VCAP.DASATINIB,CARS,KIT,0.506,gex
VCAP.DASATINIB,SRC,TNFRSF10B,0.1775,gex
VCAP.DASATINIB,KIT,PYROXD1,0.503,gex
VCAP.DASATINIB,ITGB1,KIT,0.503,gex
VCAP.DASATINIB,CTSB,KIT,0.506,gex
VCAP.DASATINIB,KIT,PPP1R2,0.506,gex
VCAP.BEZ-235,MTOR,TNFRSF10B,0.554,gex
VCAP.BEZ-235,MTOR,SESN2,0.551,gex
VCAP.BEZ-235,MAP1LC3B,MTOR,0.1775,gex
VCAP.BEZ-235,ARPC5,PIK3CA,0.167,gex
VCAP.BEZ-235,PIK3CA,SMC6,0.167,gex
VCAP.BEZ-235,ATR,PIK3CA,0.34334375,gex
VCAP.BEZ-235,ATR,MTOR,0.56,gex
VCAP.ERLOTINIB,EGFR,TNFRSF10B,0.512,gex
VCAP.ERLOTINIB,EGFR,SESN2,0.548,gex
VCAP.ERLOTINIB,BAG3,EGFR,0.173,gex
VCAP.ERLOTINIB,EGFR,STAT3,0.85,gex
VCAP.ERLOTINIB,EGFR,FLNA,0.855,gex
